Threshold,Mob_Result,Act_Counter,Withdraw_Counter,Power_Exchange_Counter,Act_Against_Counter,Participation_Rate
50,Success,51,36,1,12,51
50,Fail,48,34,0,14,48
50,Success,51,35,0,13,51
50,Success,53,34,4,9,53
50,Fail,47,42,1,10,47
50,Fail,47,34,3,16,47
50,Success,55,29,0,16,55
50,Fail,41,39,0,14,41
50,Fail,47,39,0,10,47
50,Success,54,24,0,15,54
50,Fail,49,41,3,7,49
50,Success,51,34,0,12,51
50,Fail,47,39,1,13,47
50,Success,52,32,2,14,52
50,Success,50,36,0,12,50
50,Fail,47,36,5,12,47
50,Fail,49,31,8,12,49
50,Fail,43,32,0,18,43
50,Success,50,37,0,9,50
50,Fail,45,33,9,13,45
50,Fail,39,41,1,19,39
50,Fail,42,38,1,19,42
50,Fail,43,42,3,12,43
50,Fail,44,38,4,14,44
50,Fail,44,42,0,14,44
50,Fail,46,34,0,17,46
50,Success,50,31,0,10,50
50,Fail,38,39,0,13,38
50,Fail,49,31,0,12,49
50,Success,58,29,2,11,58
50,Success,54,31,5,10,54
50,Fail,43,39,0,17,43
50,Fail,49,35,0,15,49
50,Success,52,33,3,12,52
50,Fail,35,46,5,14,35
50,Fail,48,39,2,11,48
50,Fail,48,29,8,15,48
50,Fail,48,37,3,12,48
50,Fail,46,34,3,17,46
50,Fail,45,37,0,16,45
50,Fail,46,33,8,13,46
50,Fail,49,41,1,9,49
50,Success,51,30,0,13,51
50,Fail,45,39,0,13,45
50,Fail,49,38,3,10,49
50,Fail,46,40,1,13,46
50,Fail,39,35,7,19,39
50,Success,51,29,0,13,51
50,Success,50,32,1,17,50
50,Fail,42,39,0,18,42
50,Fail,42,41,0,16,42
50,Success,51,33,0,14,51
50,Fail,41,34,13,12,41
50,Fail,45,33,7,15,45
50,Success,53,33,0,10,53
50,Success,51,38,0,10,51
50,Fail,47,36,2,15,47
50,Fail,41,43,3,13,41
50,Fail,43,36,8,13,43
50,Fail,48,39,5,8,48
50,Success,55,36,0,5,55
50,Fail,39,33,9,19,39
50,Fail,44,36,0,15,44
50,Success,51,36,3,10,51
50,Success,52,37,5,6,52
50,Success,53,36,0,8,53
50,Success,51,35,3,11,51
50,Fail,41,42,2,15,41
50,Fail,43,37,0,17,43
50,Fail,37,39,3,21,37
50,Success,50,36,0,13,50
50,Fail,44,42,0,11,44
50,Fail,47,42,0,11,47
50,Fail,46,35,3,16,46
50,Success,58,31,0,11,58
50,Success,52,38,0,10,52
50,Success,54,33,0,6,54
50,Success,52,32,2,14,52
50,Success,51,30,0,12,51
50,Fail,41,41,4,14,41
50,Success,52,33,0,11,52
50,Fail,46,34,0,13,46
50,Success,55,29,0,15,55
50,Fail,47,41,0,4,47
50,Fail,49,37,4,10,49
50,Fail,43,36,0,13,43
50,Fail,49,40,2,9,49
50,Success,51,33,0,6,51
50,Fail,43,34,5,18,43
50,Success,55,29,0,13,55
50,Success,51,29,0,13,51
50,Fail,42,38,0,13,42
50,Success,53,34,0,10,53
50,Success,50,40,0,10,50
50,Success,54,26,0,13,54
50,Fail,48,37,0,15,48
50,Fail,44,39,6,11,44
50,Success,59,34,0,6,59
50,Fail,48,38,0,10,48
50,Success,52,35,0,13,52
50,Success,52,40,1,7,52
50,Fail,45,35,4,16,45
50,Fail,49,33,1,17,49
50,Success,53,35,0,10,53
50,Fail,43,38,0,15,43
50,Fail,49,38,0,11,49
50,Fail,47,31,0,20,47
50,Success,56,31,2,11,56
50,Fail,44,41,0,15,44
50,Success,51,35,0,11,51
50,Success,54,32,3,11,54
50,Success,51,41,1,7,51
50,Fail,37,37,0,15,37
50,Fail,43,41,0,11,43
50,Success,53,32,0,11,53
50,Fail,46,37,0,14,46
50,Fail,46,40,4,10,46
50,Success,55,33,0,12,55
50,Success,53,27,0,12,53
50,Fail,48,40,0,9,48
50,Fail,46,38,0,13,46
50,Fail,48,35,0,16,48
50,Success,50,35,6,9,50
50,Success,61,32,0,4,61
50,Fail,47,40,5,8,47
50,Fail,44,37,0,15,44
50,Success,52,37,1,10,52
50,Fail,49,37,1,13,49
50,Fail,49,37,0,11,49
50,Fail,47,37,0,15,47
50,Fail,46,35,0,16,46
50,Fail,44,36,0,18,44
50,Fail,47,44,1,8,47
50,Fail,41,37,0,15,41
50,Fail,46,42,1,11,46
50,Fail,40,43,3,14,40
50,Success,53,28,0,14,53
50,Fail,46,38,2,14,46
50,Fail,44,35,0,14,44
50,Success,50,34,3,13,50
50,Success,52,26,0,15,52
50,Fail,47,33,0,15,47
50,Success,53,23,0,18,53
50,Fail,41,41,0,15,41
50,Fail,48,40,1,11,48
50,Fail,44,34,6,16,44
50,Success,52,33,1,14,52
50,Success,52,36,1,11,52
50,Fail,42,29,4,25,42
50,Fail,46,38,0,10,46
50,Fail,48,39,1,12,48
50,Success,56,28,5,11,56
50,Success,50,42,0,6,50
50,Fail,37,34,0,13,37
50,Fail,46,47,0,7,46
50,Fail,43,39,1,17,43
50,Success,53,33,4,10,53
50,Success,51,34,1,14,51
50,Fail,43,38,0,15,43
50,Success,52,31,0,13,52
50,Success,50,30,9,11,50
50,Fail,41,41,0,15,41
50,Fail,40,36,6,18,40
50,Fail,36,33,6,25,36
50,Fail,48,37,4,11,48
50,Fail,44,39,0,12,44
50,Success,50,41,0,9,50
50,Success,54,35,0,7,54
50,Fail,47,37,7,9,47
50,Success,53,28,0,15,53
50,Fail,49,32,0,15,49
50,Fail,44,40,0,15,44
50,Success,52,37,0,11,52
50,Fail,40,33,9,18,40
50,Success,51,31,0,17,51
50,Success,53,31,0,16,53
50,Fail,49,36,4,11,49
50,Fail,43,42,4,11,43
50,Success,52,32,5,11,52
50,Success,51,29,8,12,51
50,Fail,44,34,9,13,44
50,Fail,44,38,0,17,44
50,Fail,44,36,6,14,44
50,Fail,43,37,5,15,43
50,Success,51,33,0,11,51
50,Fail,40,38,4,18,40
50,Success,51,36,0,10,51
50,Fail,49,35,2,14,49
50,Fail,44,35,5,16,44
50,Success,52,38,1,9,52
50,Success,56,29,4,11,56
50,Success,52,30,0,14,52
50,Success,53,31,3,13,53
50,Success,52,32,0,16,52
50,Success,53,30,4,13,53
50,Fail,49,31,0,15,49
50,Fail,45,37,0,14,45
50,Success,50,32,0,10,50
50,Success,50,35,0,14,50
50,Fail,45,36,7,12,45
50,Fail,45,28,10,17,45
50,Fail,49,33,0,16,49
50,Fail,47,33,6,14,47
50,Success,50,37,0,10,50
50,Success,56,30,0,8,56
50,Success,58,32,1,9,58
50,Fail,45,40,2,13,45
50,Fail,46,33,8,13,46
50,Success,51,33,8,8,51
50,Fail,48,41,2,9,48
50,Success,55,27,0,10,55
50,Success,53,35,0,11,53
50,Fail,41,33,0,20,41
50,Fail,48,33,0,14,48
50,Fail,46,39,6,9,46
50,Fail,47,38,0,13,47
50,Fail,49,29,0,20,49
50,Fail,38,38,4,20,38
50,Success,54,35,4,7,54
50,Fail,48,37,6,9,48
50,Fail,48,34,0,12,48
50,Fail,49,38,0,10,49
50,Fail,46,33,0,13,46
50,Fail,39,30,0,18,39
50,Fail,45,40,0,10,45
50,Success,53,30,4,13,53
50,Fail,44,38,3,15,44
50,Fail,46,35,0,18,46
50,Fail,46,38,0,13,46
50,Success,53,36,1,10,53
50,Fail,46,36,0,9,46
50,Fail,48,40,0,9,48
50,Fail,45,34,0,17,45
50,Success,52,34,3,11,52
50,Success,55,31,0,14,55
50,Fail,45,29,0,18,45
50,Success,52,32,5,11,52
50,Success,50,35,0,15,50
50,Fail,48,29,3,20,48
50,Fail,45,43,1,11,45
50,Fail,44,37,9,10,44
50,Success,51,34,0,15,51
50,Success,51,33,0,15,51
50,Fail,44,42,1,13,44
50,Fail,47,29,0,17,47
50,Fail,38,37,10,15,38
50,Fail,47,36,1,16,47
50,Fail,46,33,0,16,46
50,Fail,49,38,0,9,49
50,Fail,41,40,0,13,41
50,Success,50,39,0,10,50
50,Fail,46,35,6,13,46
50,Success,52,34,0,14,52
50,Fail,41,40,10,9,41
50,Fail,45,41,5,9,45
50,Fail,49,28,0,17,49
50,Success,53,28,6,13,53
50,Fail,48,37,2,13,48
50,Fail,49,31,5,15,49
50,Fail,41,42,0,10,41
50,Success,51,39,0,8,51
50,Fail,47,30,0,15,47
50,Fail,42,35,0,15,42
50,Fail,46,37,5,12,46
50,Success,55,36,0,8,55
50,Fail,41,32,0,15,41
50,Success,51,27,0,10,51
50,Fail,49,37,4,10,49
50,Success,51,31,0,15,51
50,Fail,43,31,0,16,43
50,Fail,49,38,0,13,49
50,Fail,46,38,0,13,46
50,Success,51,32,0,16,51
50,Success,53,35,1,11,53
50,Success,51,41,0,8,51
50,Success,50,35,0,14,50
50,Success,54,31,0,15,54
50,Fail,47,38,1,14,47
50,Success,52,34,0,9,52
50,Fail,47,37,4,12,47
50,Success,52,39,1,8,52
50,Fail,43,40,4,13,43
50,Success,51,37,1,11,51
50,Fail,49,36,0,11,49
50,Success,51,37,0,11,51
50,Success,51,33,1,15,51
50,Success,54,27,0,18,54
50,Fail,40,43,0,15,40
50,Success,56,31,2,11,56
50,Success,53,29,0,16,53
50,Success,62,29,0,7,62
50,Fail,49,38,0,10,49
50,Success,50,35,0,15,50
50,Fail,44,43,0,13,44
50,Fail,49,33,3,15,49
50,Fail,47,28,10,15,47
50,Success,50,37,0,12,50
50,Fail,46,40,5,9,46
50,Fail,49,36,0,11,49
50,Fail,49,39,0,9,49
50,Fail,45,37,0,18,45
50,Fail,47,35,0,10,47
50,Success,50,40,0,9,50
50,Fail,37,41,10,12,37
50,Success,52,32,6,10,52
50,Fail,46,29,0,14,46
50,Success,58,35,1,6,58
50,Fail,44,43,0,11,44
50,Success,50,38,2,10,50
50,Fail,43,35,7,15,43
50,Success,50,37,0,11,50
50,Success,51,36,0,10,51
50,Success,52,38,2,8,52
50,Success,55,28,6,11,55
50,Fail,45,31,7,17,45
50,Success,50,37,0,9,50
50,Success,51,25,0,18,51
50,Success,54,32,0,14,54
50,Fail,40,39,8,13,40
50,Success,52,41,1,6,52
50,Fail,47,33,0,15,47
50,Fail,47,36,2,15,47
50,Success,50,27,5,18,50
50,Success,54,33,2,11,54
50,Fail,49,36,0,11,49
50,Success,53,41,0,6,53
50,Success,51,34,0,10,51
50,Success,52,30,6,12,52
50,Fail,43,34,9,14,43
50,Fail,44,39,11,6,44
50,Fail,49,35,0,11,49
50,Success,57,29,0,8,57
50,Success,51,39,0,9,51
50,Success,54,32,0,10,54
50,Success,50,41,0,6,50
50,Fail,45,37,0,18,45
50,Fail,45,36,0,18,45
50,Fail,45,35,6,14,45
50,Success,53,33,0,11,53
50,Success,51,34,0,9,51
50,Fail,48,43,0,7,48
50,Fail,44,40,3,13,44
50,Fail,44,35,6,15,44
50,Success,50,32,5,13,50
50,Success,53,30,0,13,53
50,Success,54,32,1,13,54
50,Fail,47,33,0,19,47
50,Fail,47,34,4,15,47
50,Fail,43,36,3,18,43
50,Fail,45,37,8,10,45
50,Success,51,31,6,12,51
50,Fail,39,41,7,13,39
50,Fail,48,32,4,16,48
50,Fail,44,31,5,20,44
50,Fail,49,33,0,14,49
50,Fail,45,33,0,14,45
50,Fail,48,40,0,11,48
50,Fail,41,41,0,14,41
50,Success,50,33,0,11,50
50,Success,50,38,2,10,50
50,Fail,41,39,0,14,41
50,Fail,47,36,5,12,47
50,Fail,46,45,0,9,46
50,Fail,49,38,0,12,49
50,Fail,45,39,0,10,45
50,Fail,45,44,1,10,45
50,Fail,46,35,0,14,46
50,Success,52,41,0,7,52
50,Fail,45,41,1,13,45
50,Fail,46,39,3,12,46
50,Success,54,38,0,8,54
50,Fail,47,31,0,20,47
50,Success,51,28,9,12,51
50,Success,50,37,5,8,50
50,Success,52,34,4,10,52
50,Success,51,33,3,13,51
50,Fail,49,29,0,18,49
50,Fail,42,38,0,14,42
50,Success,51,40,0,7,51
50,Fail,44,31,10,15,44
50,Fail,47,34,0,14,47
50,Fail,39,32,3,26,39
50,Fail,41,43,0,7,41
50,Fail,45,28,8,19,45
50,Fail,44,35,3,18,44
50,Fail,48,32,5,15,48
50,Success,62,25,7,6,62
50,Fail,46,32,8,14,46
50,Fail,45,41,0,11,45
50,Fail,44,42,3,11,44
50,Fail,45,34,0,15,45
50,Fail,48,31,7,14,48
50,Success,51,34,0,13,51
50,Success,51,31,8,10,51
50,Fail,47,28,0,15,47
50,Fail,45,41,5,9,45
50,Success,50,35,0,13,50
50,Fail,48,42,3,7,48
50,Success,52,36,0,9,52
50,Fail,48,39,0,12,48
50,Success,51,29,0,14,51
50,Fail,49,35,4,12,49
50,Success,51,37,0,11,51
50,Fail,48,35,3,14,48
50,Success,53,37,1,9,53
50,Success,50,35,0,15,50
50,Fail,45,41,0,10,45
50,Fail,43,39,0,16,43
50,Fail,42,41,2,15,42
50,Fail,47,37,1,15,47
50,Fail,45,38,0,10,45
50,Success,51,38,3,8,51
50,Fail,48,30,8,14,48
50,Fail,46,32,0,14,46
50,Fail,49,33,10,8,49
50,Success,52,34,6,8,52
50,Fail,49,37,0,11,49
50,Success,51,32,0,13,51
50,Success,57,29,0,8,57
50,Fail,40,38,6,16,40
50,Fail,45,36,0,13,45
50,Fail,48,37,4,11,48
50,Fail,40,44,0,15,40
50,Success,51,36,0,6,51
50,Success,50,36,3,11,50
50,Success,53,35,0,10,53
50,Success,54,34,3,9,54
50,Fail,43,39,0,12,43
50,Fail,48,32,8,12,48
50,Fail,49,32,3,16,49
50,Success,55,30,0,11,55
50,Success,51,41,0,8,51
50,Fail,47,34,0,15,47
50,Fail,45,35,0,12,45
50,Fail,46,45,0,9,46
50,Fail,43,41,6,10,43
50,Success,55,34,0,10,55
50,Fail,49,34,0,12,49
50,Fail,44,39,0,16,44
50,Success,50,33,6,11,50
50,Success,55,34,0,8,55
50,Fail,49,38,0,9,49
50,Success,55,30,2,13,55
50,Fail,48,40,0,11,48
50,Success,59,29,1,11,59
50,Success,51,33,3,13,51
50,Success,62,24,4,10,62
50,Fail,44,32,10,14,44
50,Success,57,35,0,5,57
50,Fail,42,38,0,13,42
50,Fail,49,35,1,15,49
50,Fail,40,32,0,18,40
50,Success,53,35,0,9,53
50,Success,52,38,0,9,52
50,Fail,45,33,7,15,45
50,Success,51,33,0,16,51
50,Success,54,32,0,11,54
50,Success,52,29,8,11,52
50,Success,54,32,0,8,54
50,Fail,48,37,2,13,48
50,Success,52,31,2,15,52
50,Fail,48,36,0,14,48
50,Success,52,34,2,12,52
50,Success,52,37,0,11,52
50,Fail,48,30,2,20,48
50,Fail,48,33,3,16,48
50,Fail,46,37,8,9,46
50,Fail,44,39,3,14,44
50,Success,55,37,0,6,55
50,Fail,43,38,0,13,43
50,Success,51,38,0,11,51
50,Fail,45,39,0,14,45
50,Success,50,33,0,9,50
50,Fail,43,42,0,10,43
50,Fail,49,36,0,6,49
50,Success,57,28,0,11,57
50,Success,52,32,1,15,52
50,Fail,45,35,4,16,45
50,Fail,46,37,2,15,46
50,Fail,47,30,0,17,47
50,Fail,48,35,0,16,48
50,Success,52,28,3,17,52
50,Fail,48,41,2,9,48
50,Fail,47,42,0,9,47
50,Fail,49,36,0,13,49
50,Fail,46,35,5,14,46
50,Fail,45,33,4,18,45
50,Success,55,29,3,13,55
50,Success,51,37,2,10,51
50,Fail,49,31,9,11,49
50,Fail,47,31,0,17,47
50,Fail,42,41,0,12,42
50,Fail,46,36,0,16,46
50,Fail,44,38,3,15,44
50,Fail,49,35,0,10,49
50,Fail,49,38,0,10,49
50,Fail,47,40,0,13,47
50,Fail,48,34,3,15,48
50,Fail,38,38,10,14,38
50,Fail,47,41,4,8,47
50,Success,50,31,0,17,50
50,Fail,44,34,0,18,44
50,Fail,47,38,0,15,47
50,Success,54,28,3,15,54
50,Success,51,37,3,9,51
50,Fail,42,40,0,16,42
50,Fail,42,41,0,14,42
50,Success,50,32,8,10,50
50,Fail,46,35,6,13,46
50,Fail,46,33,0,20,46
50,Fail,47,31,7,15,47
50,Fail,48,30,0,18,48
50,Success,52,21,0,11,52
50,Fail,48,37,0,12,48
50,Fail,39,49,2,10,39
50,Fail,47,39,6,8,47
50,Fail,48,33,0,15,48
50,Fail,46,37,0,14,46
50,Fail,48,35,0,12,48
50,Success,51,34,0,13,51
50,Fail,46,42,0,11,46
50,Fail,46,41,0,12,46
50,Fail,44,34,0,18,44
50,Success,51,32,4,13,51
50,Success,52,34,5,9,52
50,Fail,48,38,0,8,48
50,Fail,48,35,0,14,48
50,Success,54,37,0,9,54
50,Success,51,32,0,13,51
50,Success,51,37,0,11,51
50,Fail,48,32,0,10,48
50,Fail,43,32,9,16,43
50,Success,55,31,4,10,55
50,Fail,49,39,0,10,49
50,Fail,42,37,0,13,42
50,Fail,46,43,0,11,46
50,Success,51,35,0,12,51
50,Success,55,32,1,12,55
50,Fail,48,38,0,11,48
50,Success,50,30,2,18,50
50,Fail,49,39,0,11,49
50,Fail,46,34,0,13,46
50,Fail,47,36,0,12,47
50,Fail,47,36,4,13,47
50,Success,59,25,0,13,59
50,Fail,49,29,0,15,49
50,Fail,40,40,6,14,40
50,Fail,48,36,5,11,48
50,Fail,38,41,3,18,38
50,Success,53,37,2,8,53
50,Fail,45,38,5,12,45
50,Success,52,40,0,7,52
50,Fail,46,28,9,17,46
50,Fail,41,43,5,11,41
50,Fail,48,37,5,10,48
50,Fail,49,31,5,15,49
50,Fail,40,37,0,18,40
50,Fail,44,43,5,8,44
50,Fail,43,42,0,10,43
50,Fail,47,25,11,17,47
50,Fail,47,33,3,17,47
50,Fail,47,34,0,13,47
50,Fail,49,39,2,10,49
50,Success,54,25,0,20,54
50,Success,51,35,1,13,51
50,Success,50,31,7,12,50
50,Success,56,35,2,7,56
50,Fail,39,44,0,17,39
50,Fail,47,39,0,14,47
50,Fail,43,43,1,13,43
50,Fail,47,35,7,11,47
50,Fail,47,39,0,13,47
50,Fail,43,41,0,14,43
50,Success,53,27,0,14,53
50,Success,53,35,0,9,53
50,Fail,40,37,10,13,40
50,Fail,49,33,0,15,49
50,Success,55,34,0,11,55
50,Success,52,32,2,14,52
50,Success,53,31,5,11,53
50,Fail,49,39,0,8,49
50,Fail,48,34,5,13,48
50,Success,53,33,0,12,53
50,Fail,47,38,0,11,47
50,Success,51,32,6,11,51
50,Fail,43,39,7,11,43
50,Fail,49,33,4,14,49
50,Fail,47,38,2,13,47
50,Fail,48,30,5,17,48
50,Success,53,30,4,13,53
50,Fail,38,46,5,11,38
50,Fail,45,36,0,17,45
50,Success,61,25,0,10,61
50,Fail,40,36,0,22,40
50,Success,52,34,0,11,52
50,Fail,46,33,7,14,46
50,Fail,44,37,0,14,44
50,Success,50,32,4,14,50
50,Success,51,31,0,13,51
50,Fail,39,41,0,20,39
50,Success,58,32,2,8,58
50,Success,55,31,0,11,55
50,Success,52,37,0,10,52
50,Fail,44,36,4,16,44
50,Success,55,35,0,10,55
50,Fail,45,34,6,15,45
50,Success,56,38,1,5,56
50,Fail,49,39,0,10,49
50,Fail,48,36,3,13,48
50,Success,52,33,0,9,52
50,Success,50,36,0,8,50
50,Fail,48,33,15,4,48
50,Fail,46,39,0,13,46
50,Fail,48,36,2,14,48
50,Success,53,32,0,11,53
50,Fail,47,37,0,13,47
50,Success,55,37,0,8,55
50,Success,50,33,5,12,50
50,Success,57,30,2,11,57
50,Success,53,36,1,10,53
50,Fail,48,26,0,20,48
50,Success,52,32,0,16,52
50,Fail,46,40,6,8,46
50,Fail,45,35,0,17,45
50,Fail,47,40,1,12,47
50,Fail,46,40,0,13,46
50,Success,52,38,2,8,52
50,Success,50,32,0,18,50
50,Fail,45,36,5,14,45
50,Success,50,29,9,12,50
50,Fail,47,38,0,12,47
50,Success,50,38,0,11,50
50,Fail,45,35,0,19,45
50,Success,56,31,6,7,56
50,Fail,45,39,0,14,45
50,Fail,47,39,0,9,47
50,Fail,42,38,0,15,42
50,Fail,47,39,3,11,47
50,Success,53,35,1,11,53
50,Fail,46,38,4,12,46
50,Success,54,33,5,8,54
50,Fail,45,36,3,16,45
50,Fail,49,38,0,13,49
50,Fail,48,37,0,14,48
50,Success,52,37,0,10,52
50,Success,51,36,1,12,51
50,Success,50,34,2,14,50
50,Fail,43,34,0,14,43
50,Fail,42,35,4,19,42
50,Success,53,27,0,18,53
50,Success,50,35,5,10,50
50,Success,51,38,2,9,51
50,Fail,48,33,0,11,48
50,Fail,45,41,4,10,45
50,Success,52,36,1,11,52
50,Fail,41,34,9,16,41
50,Fail,47,39,0,14,47
50,Success,51,34,0,15,51
50,Success,51,35,4,10,51
50,Fail,48,40,1,11,48
50,Fail,47,39,0,11,47
50,Fail,46,37,6,11,46
50,Success,50,41,1,8,50
50,Fail,43,36,8,13,43
50,Fail,40,37,11,12,40
50,Fail,46,39,0,15,46
50,Fail,45,37,3,15,45
50,Fail,43,38,0,15,43
50,Success,51,35,0,13,51
50,Success,52,30,4,14,52
50,Fail,44,39,5,12,44
50,Fail,42,37,0,11,42
50,Fail,43,47,1,9,43
50,Fail,48,36,0,10,48
50,Fail,47,31,0,10,47
50,Fail,45,34,0,12,45
50,Success,50,32,10,8,50
50,Fail,46,35,0,9,46
50,Fail,43,34,11,12,43
50,Success,50,33,1,16,50
50,Success,50,38,0,12,50
50,Success,54,29,3,14,54
50,Success,54,29,4,13,54
50,Fail,40,43,3,14,40
50,Fail,49,33,0,17,49
50,Fail,47,40,0,7,47
50,Fail,45,32,0,20,45
50,Fail,46,43,0,11,46
50,Success,52,32,0,16,52
50,Success,50,35,4,11,50
50,Success,60,25,3,12,60
50,Success,53,27,0,13,53
50,Success,51,33,0,14,51
50,Fail,46,37,9,8,46
50,Success,53,39,1,7,53
50,Success,53,35,0,8,53
50,Success,52,36,4,8,52
50,Success,58,29,7,6,58
50,Fail,48,28,0,14,48
50,Success,51,30,1,18,51
50,Fail,42,37,3,18,42
50,Success,52,36,0,10,52
50,Fail,46,37,5,12,46
50,Fail,42,39,0,10,42
50,Success,50,34,3,13,50
50,Fail,43,41,3,13,43
50,Success,50,36,3,11,50
50,Success,50,33,2,15,50
50,Fail,47,38,4,11,47
50,Fail,45,37,0,17,45
50,Success,58,33,1,8,58
50,Fail,45,37,0,15,45
50,Success,55,26,6,13,55
50,Fail,49,34,0,10,49
50,Success,53,29,0,14,53
50,Fail,46,34,0,11,46
50,Fail,47,40,0,11,47
50,Fail,45,37,5,13,45
50,Fail,36,34,0,21,36
50,Fail,48,33,9,10,48
50,Fail,36,41,4,19,36
50,Fail,45,38,1,16,45
50,Success,50,35,0,12,50
50,Success,50,35,1,14,50
50,Fail,49,36,1,14,49
50,Success,53,30,5,12,53
50,Success,52,34,0,8,52
50,Fail,46,41,5,8,46
50,Fail,46,26,10,18,46
50,Fail,47,42,2,9,47
50,Fail,48,35,5,12,48
50,Fail,45,40,0,13,45
50,Fail,40,44,0,13,40
50,Fail,44,33,7,16,44
50,Fail,44,43,0,12,44
50,Success,50,35,0,15,50
50,Fail,48,36,3,13,48
50,Success,50,37,0,12,50
50,Fail,49,37,0,14,49
50,Success,51,29,6,14,51
50,Fail,47,37,7,9,47
50,Success,56,35,0,9,56
50,Success,50,29,9,12,50
50,Fail,45,33,0,16,45
50,Fail,46,34,8,12,46
50,Success,54,35,1,10,54
50,Fail,47,35,4,14,47
50,Fail,39,41,4,16,39
50,Fail,49,36,0,7,49
50,Success,57,33,0,8,57
50,Fail,49,38,0,10,49
50,Success,54,37,0,9,54
50,Success,51,34,0,9,51
50,Fail,46,36,0,15,46
50,Success,51,37,1,11,51
50,Success,51,39,0,8,51
50,Success,54,35,1,10,54
50,Fail,45,34,6,15,45
50,Success,50,27,0,14,50
50,Fail,49,37,0,13,49
50,Fail,49,37,3,11,49
50,Fail,47,42,0,9,47
50,Success,51,34,0,13,51
50,Fail,45,38,6,11,45
50,Success,53,27,6,14,53
50,Fail,37,42,1,20,37
50,Success,54,28,2,16,54
50,Success,50,32,6,12,50
50,Success,50,39,1,10,50
50,Fail,43,35,0,8,43
50,Success,50,27,5,18,50
50,Fail,43,30,7,20,43
50,Success,55,33,0,10,55
50,Success,52,33,0,6,52
50,Success,52,36,1,11,52
50,Fail,47,32,0,12,47
50,Fail,40,37,4,19,40
50,Fail,47,38,5,10,47
50,Success,54,34,0,12,54
50,Success,53,27,0,15,53
50,Fail,45,31,0,17,45
50,Success,51,36,2,11,51
50,Fail,44,40,0,15,44
50,Fail,48,35,2,15,48
50,Fail,45,34,8,13,45
50,Fail,44,34,6,16,44
50,Fail,47,39,0,11,47
50,Success,54,36,1,9,54
50,Fail,40,42,5,13,40
50,Fail,48,37,0,7,48
50,Success,53,31,2,14,53
50,Success,50,26,0,16,50
50,Fail,47,41,0,9,47
50,Fail,48,31,7,14,48
50,Success,55,32,1,12,55
50,Fail,44,37,0,16,44
50,Success,52,36,0,11,52
50,Fail,48,36,1,15,48
50,Fail,45,31,0,17,45
50,Success,53,37,0,7,53
50,Fail,42,39,0,15,42
50,Success,50,36,0,12,50
50,Success,57,31,0,9,57
50,Fail,41,38,7,14,41
50,Fail,42,45,0,9,42
50,Success,54,33,0,10,54
50,Fail,45,41,0,12,45
50,Fail,48,34,0,12,48
50,Fail,43,33,0,13,43
50,Fail,41,38,0,9,41
50,Fail,44,37,0,11,44
50,Fail,44,42,1,13,44
50,Fail,47,32,1,20,47
50,Success,53,33,0,14,53
50,Fail,46,27,0,16,46
50,Success,51,35,4,10,51
50,Fail,41,38,0,14,41
50,Fail,47,35,0,15,47
50,Fail,46,32,0,16,46
50,Fail,48,38,2,12,48
50,Success,52,31,0,14,52
50,Success,56,27,0,9,56
50,Success,55,31,0,10,55
50,Fail,40,36,0,16,40
50,Fail,45,34,0,16,45
50,Fail,48,37,5,10,48
50,Success,56,32,0,8,56
50,Fail,46,38,0,13,46
50,Success,50,35,5,10,50
50,Fail,48,39,0,12,48
50,Fail,39,45,3,13,39
50,Fail,47,40,2,11,47
50,Success,50,36,0,10,50
50,Fail,38,30,7,25,38
50,Fail,46,39,3,12,46
50,Fail,43,32,9,16,43
50,Fail,49,37,0,13,49
50,Fail,47,35,0,14,47
50,Success,52,34,0,12,52
50,Fail,48,28,0,16,48
50,Success,50,37,1,12,50
50,Fail,41,33,0,13,41
50,Fail,42,37,8,13,42
50,Fail,48,42,2,8,48
50,Fail,48,41,0,11,48
50,Success,52,34,0,13,52
50,Fail,47,37,6,10,47
50,Fail,49,32,10,9,49
50,Fail,42,48,1,9,42
50,Fail,41,31,11,17,41
50,Fail,44,35,4,17,44
50,Success,52,35,2,11,52
50,Success,51,37,0,11,51
50,Success,53,26,0,14,53
50,Fail,46,35,4,15,46
50,Fail,44,33,0,13,44
50,Success,50,36,0,13,50
50,Fail,46,37,0,13,46
50,Fail,47,39,0,10,47
50,Fail,49,32,0,14,49
50,Success,51,28,7,14,51
50,Fail,41,39,1,19,41
50,Success,52,37,0,9,52
50,Success,55,33,4,8,55
50,Fail,46,38,0,14,46
50,Success,53,37,1,9,53
50,Success,50,34,5,11,50
50,Fail,45,41,2,12,45
50,Success,58,30,1,11,58
50,Success,50,35,1,14,50
50,Fail,48,36,0,9,48
50,Fail,44,39,0,14,44
50,Fail,46,34,0,16,46
50,Fail,47,40,0,10,47
50,Success,54,31,0,12,54
50,Success,54,36,0,8,54
50,Fail,45,41,5,9,45
50,Success,50,41,2,7,50
50,Fail,46,40,0,9,46
50,Fail,48,35,0,9,48
50,Fail,37,51,0,12,37
50,Fail,46,39,2,13,46
50,Success,55,37,0,7,55
50,Fail,48,36,0,14,48
50,Success,50,37,2,11,50
50,Fail,48,36,0,15,48
50,Fail,46,36,0,13,46
50,Success,50,32,0,16,50
50,Success,50,31,3,16,50
50,Fail,45,40,4,11,45
50,Fail,49,34,1,16,49
50,Fail,42,37,0,16,42
50,Fail,45,37,0,9,45
