Threshold,Mob_Result,Act_Counter,Withdraw_Counter,Power_Exchange_Counter,Act_Against_Counter,Participation_Rate
70,Fail,54,24,0,12,42
70,Fail,47,34,0,9,38
70,Fail,49,26,0,17,32
70,Fail,44,34,0,13,31
70,Fail,50,23,2,13,37
70,Fail,51,24,2,13,38
70,Fail,48,23,0,13,35
70,Fail,45,27,0,18,27
70,Fail,48,24,1,14,34
70,Fail,47,26,0,14,33
70,Fail,45,27,3,17,28
70,Fail,56,21,0,12,44
70,Fail,41,33,0,15,26
70,Fail,51,23,0,16,35
70,Fail,45,30,6,12,33
70,Fail,40,43,0,12,28
70,Fail,45,29,0,12,33
70,Fail,49,26,0,12,37
70,Fail,51,20,11,13,38
70,Fail,50,25,0,12,38
70,Fail,40,32,0,15,25
70,Fail,49,26,3,10,39
70,Fail,41,28,0,21,20
70,Fail,41,39,0,15,26
70,Fail,43,22,3,15,28
70,Fail,47,26,0,15,32
70,Fail,39,28,6,18,21
70,Fail,54,21,4,10,44
70,Fail,52,21,1,10,42
70,Fail,59,23,0,7,52
70,Fail,48,30,0,14,34
70,Fail,50,29,0,11,39
70,Fail,40,31,6,11,29
70,Fail,49,21,4,14,35
70,Fail,50,29,0,11,39
70,Fail,53,24,0,16,37
70,Fail,48,30,0,12,36
70,Fail,47,28,0,14,33
70,Fail,46,32,10,6,40
70,Fail,48,24,1,14,34
70,Fail,53,24,0,12,41
70,Fail,42,36,0,16,26
70,Fail,49,28,0,9,40
70,Fail,53,27,1,7,46
70,Fail,44,24,7,16,28
70,Fail,60,22,0,7,53
70,Fail,55,22,0,16,39
70,Fail,54,25,0,6,48
70,Fail,43,35,0,12,31
70,Fail,46,22,4,17,29
70,Fail,47,22,10,9,38
70,Fail,43,33,0,17,26
70,Fail,54,25,0,9,45
70,Fail,49,25,2,8,41
70,Fail,50,25,3,8,42
70,Fail,48,28,0,14,34
70,Fail,45,31,4,8,37
70,Fail,55,23,0,9,46
70,Fail,59,17,6,6,53
70,Fail,49,26,0,13,36
70,Fail,47,26,0,17,30
70,Fail,45,32,0,12,33
70,Fail,50,21,5,13,37
70,Fail,44,24,12,14,30
70,Fail,58,16,0,11,47
70,Fail,42,29,5,13,29
70,Fail,38,26,0,21,17
70,Fail,47,26,1,15,32
70,Fail,50,27,0,13,37
70,Fail,44,31,0,13,31
70,Fail,54,20,0,16,38
70,Fail,53,25,2,11,42
70,Fail,42,38,0,9,33
70,Fail,53,17,7,12,41
70,Fail,39,32,3,15,24
70,Fail,40,34,0,15,25
70,Fail,51,22,2,14,37
70,Fail,48,23,6,15,33
70,Fail,52,29,0,9,43
70,Fail,49,36,0,7,42
70,Fail,47,30,0,11,36
70,Fail,43,33,0,13,30
70,Fail,46,32,0,12,34
70,Fail,44,29,5,12,32
70,Fail,56,21,0,10,46
70,Fail,42,27,4,15,27
70,Fail,48,24,0,14,34
70,Fail,54,23,0,9,45
70,Fail,57,19,0,10,47
70,Fail,45,29,0,18,27
70,Fail,48,27,4,7,41
70,Fail,53,24,0,13,40
70,Fail,48,26,1,14,34
70,Fail,54,22,0,12,42
70,Fail,46,25,1,18,28
70,Fail,34,23,15,19,15
70,Fail,46,29,3,12,34
70,Fail,46,25,6,13,33
70,Fail,47,31,0,10,37
70,Fail,44,26,0,19,25
70,Fail,45,34,0,7,38
70,Fail,43,29,0,15,28
70,Fail,56,22,0,12,44
70,Fail,54,20,3,14,40
70,Fail,52,25,0,13,39
70,Fail,49,23,0,12,37
70,Fail,48,24,0,15,33
70,Fail,43,28,0,16,27
70,Fail,51,21,1,11,40
70,Fail,47,26,5,11,36
70,Fail,48,28,3,9,39
70,Fail,49,23,9,10,39
70,Fail,53,22,0,11,42
70,Fail,58,23,0,10,48
70,Fail,46,32,0,12,34
70,Fail,47,40,0,6,41
70,Fail,47,25,2,19,28
70,Fail,47,29,0,12,35
70,Fail,34,32,16,9,25
70,Fail,45,26,0,15,30
70,Fail,50,30,0,10,40
70,Fail,48,24,4,14,34
70,Fail,47,23,7,13,34
70,Fail,45,24,2,19,26
70,Fail,52,23,6,9,43
70,Fail,48,33,0,9,39
70,Fail,51,25,3,8,43
70,Fail,45,28,7,13,32
70,Fail,47,32,0,9,38
70,Fail,45,33,0,9,36
70,Fail,50,22,0,19,31
70,Fail,44,30,13,10,34
70,Fail,43,34,8,9,34
70,Fail,56,19,0,11,45
70,Fail,47,33,0,10,37
70,Fail,49,25,0,13,36
70,Fail,56,22,7,7,49
70,Fail,53,29,0,11,42
70,Fail,53,25,2,7,46
70,Fail,49,32,0,10,39
70,Fail,51,32,0,8,43
70,Fail,40,36,0,16,24
70,Fail,49,20,8,12,37
70,Fail,41,29,0,19,22
70,Fail,49,23,5,12,37
70,Fail,47,31,0,15,32
70,Fail,48,23,0,15,33
70,Fail,44,24,4,16,28
70,Fail,48,33,0,11,37
70,Fail,46,25,2,16,30
70,Fail,47,24,3,16,31
70,Fail,54,27,0,11,43
70,Fail,43,32,0,14,29
70,Fail,53,23,0,11,42
70,Fail,51,25,0,10,41
70,Fail,52,27,2,12,40
70,Fail,54,15,0,22,32
70,Fail,46,31,0,15,31
70,Fail,48,30,1,8,40
70,Fail,47,25,10,12,35
70,Fail,57,22,0,9,48
70,Fail,44,26,0,20,24
70,Fail,47,26,2,14,33
70,Fail,44,34,0,12,32
70,Fail,46,31,2,11,35
70,Fail,52,23,0,13,39
70,Fail,45,23,4,16,29
70,Fail,44,34,0,13,31
70,Fail,54,20,0,16,38
70,Fail,47,24,4,16,31
70,Fail,41,35,4,11,30
70,Fail,46,27,0,14,32
70,Fail,40,35,0,17,23
70,Fail,52,19,5,15,37
70,Fail,52,22,0,13,39
70,Fail,52,24,0,9,43
70,Fail,53,23,0,15,38
70,Fail,34,41,0,16,18
70,Fail,43,26,10,14,29
70,Fail,50,24,3,9,41
70,Fail,44,30,4,15,29
70,Fail,49,25,6,11,38
70,Fail,48,31,0,9,39
70,Fail,51,24,1,14,37
70,Fail,48,28,0,15,33
70,Fail,58,24,2,5,53
70,Fail,52,29,0,7,45
70,Fail,55,23,0,12,43
70,Fail,49,29,0,11,38
70,Fail,52,28,0,12,40
70,Fail,51,21,2,12,39
70,Fail,55,28,0,6,49
70,Fail,50,27,0,14,36
70,Fail,43,26,0,17,26
70,Fail,52,27,0,6,46
70,Fail,49,28,0,11,38
70,Fail,39,28,12,13,26
70,Fail,41,30,10,14,27
70,Fail,38,35,0,14,24
70,Fail,44,25,7,15,29
70,Fail,51,24,0,15,36
70,Fail,51,29,0,9,42
70,Fail,53,24,0,9,44
70,Fail,44,31,0,16,28
70,Fail,50,21,8,13,37
70,Fail,45,34,0,13,32
70,Fail,39,45,0,9,30
70,Fail,50,30,0,14,36
70,Fail,48,33,0,6,42
70,Fail,42,39,0,9,33
70,Fail,56,19,0,14,42
70,Fail,45,31,0,14,31
70,Fail,45,27,11,10,35
70,Fail,44,36,0,13,31
70,Fail,41,34,7,13,28
70,Fail,44,25,0,18,26
70,Fail,45,32,4,9,36
70,Fail,40,32,8,13,27
70,Fail,49,22,8,12,37
70,Fail,50,27,0,12,38
70,Fail,48,29,0,13,35
70,Fail,49,22,3,10,39
70,Fail,48,28,9,9,39
70,Fail,60,20,0,9,51
70,Fail,46,26,7,10,36
70,Fail,48,26,3,9,39
70,Fail,49,25,6,12,37
70,Fail,42,34,0,16,26
70,Fail,48,23,5,12,36
70,Fail,44,34,0,12,32
70,Fail,37,30,9,15,22
70,Fail,50,38,0,9,41
70,Fail,44,31,0,13,31
70,Fail,47,23,2,20,27
70,Fail,43,45,0,8,35
70,Fail,41,30,1,18,23
70,Fail,53,19,3,11,42
70,Fail,47,28,0,11,36
70,Fail,48,27,0,11,37
70,Fail,49,35,0,8,41
70,Fail,52,18,5,14,38
70,Fail,48,25,0,17,31
70,Fail,48,27,0,12,36
70,Fail,47,31,0,12,35
70,Fail,48,22,2,14,34
70,Fail,48,23,3,15,33
70,Fail,51,28,0,12,39
70,Fail,53,26,1,9,44
70,Fail,47,29,1,10,37
70,Fail,54,20,0,12,42
70,Fail,51,28,0,12,39
70,Fail,45,23,8,14,31
70,Fail,55,20,2,12,43
70,Fail,53,19,17,6,47
70,Fail,52,28,0,11,41
70,Fail,54,23,2,10,44
70,Fail,50,27,3,8,42
70,Fail,55,23,0,8,47
70,Fail,42,36,0,12,30
70,Fail,46,35,0,9,37
70,Fail,55,26,0,9,46
70,Fail,45,28,1,12,33
70,Fail,45,36,0,8,37
70,Fail,42,26,3,17,25
70,Fail,41,32,0,16,25
70,Fail,48,33,0,12,36
70,Fail,52,22,2,11,41
70,Fail,45,26,0,15,30
70,Fail,41,35,0,16,25
70,Fail,44,33,0,11,33
70,Fail,47,28,0,16,31
70,Fail,57,25,1,7,50
70,Fail,38,41,0,12,26
70,Fail,48,32,0,8,40
70,Fail,52,21,0,16,36
70,Fail,42,34,0,15,27
70,Fail,53,28,0,9,44
70,Fail,46,25,8,14,32
70,Fail,40,26,1,19,21
70,Fail,47,24,1,14,33
70,Fail,52,27,0,11,41
70,Fail,46,29,8,6,40
70,Fail,51,25,0,10,41
70,Fail,37,28,0,25,12
70,Fail,56,24,2,8,48
70,Fail,49,28,0,15,34
70,Fail,47,30,4,12,35
70,Fail,54,16,0,14,40
70,Fail,46,23,4,13,33
70,Fail,50,21,7,11,39
70,Fail,43,35,1,12,31
70,Fail,44,26,7,11,33
70,Fail,46,24,10,14,32
70,Fail,44,30,8,10,34
70,Fail,45,30,6,9,36
70,Fail,51,29,5,6,45
70,Fail,43,34,0,17,26
70,Fail,49,22,0,15,34
70,Fail,50,26,0,13,37
70,Fail,47,33,0,10,37
70,Fail,46,38,0,9,37
70,Fail,48,26,1,12,36
70,Fail,46,30,0,13,33
70,Fail,58,21,2,8,50
70,Fail,48,22,8,12,36
70,Fail,50,25,0,16,34
70,Fail,51,24,4,9,42
70,Fail,46,29,0,15,31
70,Fail,51,25,1,10,41
70,Fail,51,25,3,11,40
70,Fail,40,43,0,7,33
70,Fail,55,25,0,9,46
70,Fail,47,24,10,12,35
70,Fail,46,30,0,14,32
70,Fail,45,21,0,23,22
70,Fail,46,28,0,12,34
70,Fail,50,29,0,9,41
70,Fail,51,23,8,12,39
70,Fail,46,27,6,10,36
70,Fail,51,24,1,12,39
70,Fail,54,29,0,5,49
70,Fail,44,32,0,11,33
70,Fail,42,30,0,20,22
70,Fail,47,26,0,14,33
70,Fail,53,28,0,10,43
70,Fail,50,22,3,14,36
70,Fail,53,23,2,8,45
70,Fail,50,21,1,16,34
70,Fail,50,26,0,10,40
70,Fail,50,27,0,11,39
70,Fail,53,20,0,13,40
70,Fail,46,30,0,14,32
70,Fail,49,24,6,10,39
70,Fail,51,26,0,14,37
70,Fail,54,20,0,13,41
70,Fail,54,23,1,12,42
70,Fail,40,33,1,17,23
70,Fail,50,27,0,14,36
70,Fail,53,24,3,9,44
70,Fail,47,24,0,15,32
70,Fail,49,25,6,12,37
70,Fail,50,17,0,21,29
70,Fail,52,23,1,13,39
70,Fail,48,30,0,15,33
70,Fail,49,21,6,9,40
70,Fail,46,33,2,13,33
70,Fail,49,25,0,15,34
70,Fail,44,28,8,12,32
70,Fail,47,30,0,13,34
70,Fail,57,23,0,7,50
70,Fail,52,26,6,9,43
70,Fail,55,18,3,14,41
70,Fail,42,28,0,17,25
70,Fail,56,21,1,12,44
70,Fail,52,26,2,13,39
70,Fail,50,26,0,14,36
70,Fail,42,34,0,18,24
70,Fail,49,30,0,14,35
70,Fail,46,32,0,11,35
70,Fail,52,23,0,12,40
70,Fail,52,23,0,12,40
70,Fail,46,24,5,19,27
70,Fail,45,32,0,11,34
70,Fail,53,28,2,10,43
70,Fail,40,34,0,18,22
70,Fail,49,29,4,10,39
70,Fail,46,31,0,11,35
70,Fail,49,27,3,10,39
70,Fail,49,26,0,12,37
70,Fail,48,21,2,18,30
70,Fail,43,31,3,12,31
70,Fail,47,24,2,14,33
70,Fail,38,38,0,16,22
70,Fail,43,38,0,13,30
70,Fail,53,25,1,12,41
70,Fail,48,34,0,9,39
70,Fail,48,34,0,9,39
70,Fail,36,38,0,16,20
70,Fail,49,27,0,13,36
70,Fail,53,25,0,11,42
70,Fail,46,31,0,13,33
70,Fail,49,28,1,13,36
70,Fail,47,27,0,15,32
70,Fail,55,20,6,7,48
70,Fail,47,33,0,10,37
70,Fail,49,23,2,16,33
70,Fail,46,30,0,14,32
70,Fail,45,33,0,14,31
70,Fail,48,29,0,14,34
70,Fail,52,23,5,10,42
70,Fail,43,31,8,10,33
70,Fail,54,14,4,16,38
70,Fail,49,23,0,14,35
70,Fail,36,40,0,14,22
70,Fail,47,33,0,8,39
70,Fail,53,22,0,12,41
70,Fail,52,23,7,10,42
70,Fail,35,39,7,12,23
70,Fail,46,23,8,14,32
70,Fail,42,27,8,10,32
70,Fail,51,25,0,16,35
70,Fail,45,26,5,17,28
70,Fail,48,26,10,11,37
70,Fail,46,37,0,11,35
70,Fail,49,21,2,15,34
70,Fail,48,31,0,9,39
70,Fail,57,20,0,10,47
70,Fail,55,18,0,13,42
70,Fail,50,19,3,12,38
70,Fail,55,23,3,7,48
70,Fail,44,23,3,15,29
70,Fail,41,25,10,13,28
70,Fail,47,25,0,17,30
70,Fail,51,26,0,11,40
70,Fail,50,21,5,10,40
70,Fail,46,38,0,9,37
70,Fail,46,28,0,17,29
70,Fail,51,23,2,15,36
70,Fail,45,28,5,11,34
70,Fail,53,22,0,11,42
70,Fail,41,38,0,12,29
70,Fail,45,35,0,11,34
70,Fail,54,25,4,7,47
70,Fail,46,34,2,11,35
70,Fail,50,27,4,11,39
70,Fail,45,27,9,16,29
70,Fail,49,32,0,8,41
70,Fail,51,21,6,11,40
70,Fail,54,27,0,11,43
70,Fail,54,18,4,14,40
70,Fail,55,22,0,15,40
70,Fail,47,25,9,12,35
70,Fail,59,24,0,11,48
70,Fail,58,18,0,12,46
70,Fail,40,26,3,17,23
70,Fail,47,27,1,12,35
70,Fail,41,36,7,9,32
70,Fail,47,23,0,15,32
70,Fail,46,25,1,15,31
70,Fail,54,21,0,13,41
70,Fail,53,20,1,12,41
70,Fail,52,29,0,11,41
70,Fail,44,24,6,17,27
70,Fail,49,22,1,16,33
70,Fail,53,19,3,12,41
70,Fail,58,19,7,8,50
70,Fail,50,20,0,20,30
70,Fail,54,21,1,12,42
70,Fail,36,28,6,21,15
70,Fail,50,31,6,5,45
70,Fail,48,25,7,9,39
70,Fail,46,34,0,10,36
70,Fail,51,26,3,11,40
70,Fail,48,31,0,13,35
70,Fail,55,24,1,10,45
70,Fail,45,32,2,14,31
70,Fail,56,21,1,10,46
70,Fail,38,35,0,18,20
70,Fail,50,26,0,16,34
70,Fail,40,36,0,16,24
70,Fail,47,28,0,16,31
70,Fail,49,29,0,11,38
70,Fail,49,30,0,13,36
70,Fail,43,29,9,8,35
70,Fail,51,28,0,11,40
70,Fail,46,25,4,15,31
70,Fail,51,22,2,14,37
70,Fail,57,20,0,10,47
70,Fail,43,27,10,13,30
70,Fail,43,26,0,17,26
70,Fail,45,25,2,19,26
70,Fail,49,27,8,10,39
70,Fail,46,26,0,15,31
70,Fail,40,41,0,10,30
70,Fail,55,25,0,11,44
70,Fail,57,22,0,8,49
70,Fail,50,24,2,12,38
70,Fail,42,28,2,13,29
70,Fail,42,31,0,17,25
70,Fail,47,32,0,11,36
70,Fail,44,31,0,12,32
70,Fail,47,18,2,18,29
70,Fail,45,27,1,12,33
70,Fail,50,23,4,10,40
70,Fail,43,37,0,9,34
70,Fail,50,22,1,16,34
70,Fail,50,27,0,10,40
70,Fail,53,19,3,16,37
70,Fail,48,25,0,14,34
70,Fail,41,41,0,11,30
70,Fail,47,26,12,7,40
70,Fail,46,27,0,15,31
70,Fail,46,25,0,18,28
70,Fail,43,25,4,13,30
70,Fail,54,20,2,14,40
70,Fail,48,25,4,10,38
70,Fail,46,33,0,10,36
70,Fail,51,22,1,12,39
70,Fail,48,30,3,12,36
70,Fail,51,26,0,12,39
70,Fail,48,30,0,14,34
70,Fail,55,22,1,14,41
70,Fail,49,33,0,6,43
70,Fail,52,28,0,13,39
70,Fail,46,31,0,11,35
70,Fail,53,26,0,12,41
70,Fail,42,34,0,13,29
70,Fail,52,28,0,8,44
70,Fail,44,36,0,10,34
70,Fail,45,25,1,15,30
70,Fail,49,24,0,17,32
70,Fail,51,20,3,13,38
70,Fail,45,32,0,12,33
70,Fail,50,22,3,12,38
70,Fail,44,29,3,14,30
70,Fail,39,38,0,13,26
70,Fail,48,35,0,9,39
70,Fail,49,26,1,13,36
70,Fail,54,25,0,12,42
70,Fail,44,29,0,14,30
70,Fail,49,30,3,10,39
70,Fail,46,22,0,20,26
70,Fail,46,21,8,13,33
70,Fail,51,23,0,13,38
70,Fail,44,30,2,8,36
70,Fail,49,20,0,16,33
70,Fail,53,27,0,8,45
70,Fail,48,25,1,15,33
70,Fail,46,27,6,9,37
70,Fail,43,33,2,14,29
70,Fail,51,31,0,13,38
70,Fail,55,23,0,7,48
70,Fail,51,28,4,8,43
70,Fail,48,25,0,14,34
70,Fail,45,28,0,14,31
70,Fail,53,28,0,8,45
70,Fail,44,31,0,15,29
70,Fail,54,15,3,15,39
70,Fail,51,29,0,10,41
70,Fail,40,29,0,19,21
70,Fail,39,31,4,13,26
70,Fail,43,24,14,11,32
70,Fail,53,20,1,14,39
70,Fail,45,27,4,16,29
70,Fail,40,25,12,13,27
70,Fail,45,26,4,18,27
70,Fail,53,24,0,10,43
70,Fail,50,28,2,7,43
70,Fail,42,29,2,16,26
70,Fail,40,31,2,15,25
70,Fail,47,28,0,12,35
70,Fail,50,17,0,20,30
70,Fail,52,18,5,14,38
70,Fail,56,19,0,12,44
70,Fail,48,28,0,17,31
70,Fail,50,34,0,6,44
70,Fail,50,22,0,16,34
70,Fail,42,33,4,12,30
70,Fail,42,22,8,15,27
70,Fail,43,29,5,12,31
70,Fail,52,30,0,9,43
70,Fail,47,21,4,19,28
70,Fail,48,23,2,13,35
70,Fail,44,28,0,16,28
70,Fail,50,30,0,9,41
70,Fail,51,26,0,11,40
70,Fail,50,33,0,10,40
70,Fail,63,19,0,7,56
70,Fail,51,18,1,17,34
70,Fail,50,26,0,12,38
70,Fail,49,20,2,16,33
70,Fail,46,29,0,12,34
70,Fail,49,22,0,17,32
70,Fail,50,29,1,8,42
70,Fail,51,29,0,15,36
70,Fail,50,24,2,14,36
70,Fail,51,25,0,14,37
70,Fail,43,33,0,11,32
70,Fail,52,26,2,8,44
70,Fail,51,26,0,12,39
70,Fail,50,29,0,10,40
70,Fail,57,21,0,12,45
70,Fail,44,29,6,14,30
70,Fail,49,29,0,10,39
70,Fail,46,16,3,26,20
70,Fail,46,30,0,14,32
70,Fail,57,22,0,11,46
70,Fail,42,20,6,17,25
70,Fail,54,20,2,9,45
70,Fail,51,19,0,17,34
70,Fail,50,27,0,12,38
70,Fail,52,33,0,8,44
70,Fail,47,32,0,8,39
70,Fail,51,22,2,10,41
70,Fail,48,27,0,11,37
70,Fail,47,29,2,11,36
70,Fail,41,36,0,15,26
70,Fail,48,26,0,12,36
70,Fail,41,38,0,13,28
70,Fail,38,41,0,13,25
70,Fail,52,28,1,11,41
70,Fail,46,27,4,12,34
70,Fail,49,24,1,11,38
70,Fail,50,23,3,15,35
70,Fail,46,28,0,16,30
70,Fail,41,31,6,12,29
70,Fail,43,32,0,15,28
70,Fail,51,26,1,12,39
70,Fail,50,21,0,17,33
70,Fail,43,27,0,17,26
70,Fail,45,26,4,15,30
70,Fail,51,31,0,11,40
70,Fail,37,32,0,20,17
70,Fail,45,35,0,11,34
70,Fail,52,22,3,8,44
70,Fail,43,28,1,17,26
70,Fail,60,19,0,9,51
70,Fail,58,22,0,8,50
70,Fail,43,28,5,13,30
70,Fail,53,24,0,13,40
70,Fail,44,24,4,16,28
70,Fail,45,30,0,17,28
70,Fail,45,23,6,14,31
70,Fail,57,16,5,10,47
70,Fail,58,19,0,15,43
70,Fail,43,35,0,13,30
70,Fail,53,24,0,15,38
70,Fail,46,31,3,15,31
70,Fail,45,24,5,20,25
70,Fail,55,22,6,7,48
70,Fail,43,30,2,12,31
70,Fail,43,25,1,18,25
70,Fail,49,30,0,11,38
70,Fail,46,35,0,8,38
70,Fail,52,24,0,16,36
70,Fail,54,20,0,13,41
70,Fail,50,20,6,16,34
70,Fail,48,33,0,11,37
70,Fail,40,38,0,15,25
70,Fail,50,26,1,13,37
70,Fail,44,29,0,16,28
70,Fail,54,24,3,6,48
70,Fail,43,38,0,8,35
70,Fail,40,30,11,13,27
70,Fail,52,20,5,12,40
70,Fail,48,27,0,12,36
70,Fail,50,25,0,16,34
70,Fail,43,33,0,11,32
70,Fail,47,26,8,8,39
70,Fail,53,23,3,9,44
70,Fail,48,26,0,14,34
70,Fail,50,25,2,14,36
70,Fail,57,15,6,8,49
70,Fail,51,26,0,11,40
70,Fail,46,26,0,16,30
70,Fail,51,21,5,12,39
70,Fail,43,30,0,15,28
70,Fail,51,22,0,15,36
70,Fail,45,27,3,15,30
70,Fail,44,35,0,9,35
70,Fail,56,22,0,8,48
70,Fail,50,23,5,10,40
70,Fail,47,24,4,12,35
70,Fail,46,29,0,17,29
70,Fail,47,26,7,14,33
70,Fail,39,31,5,16,23
70,Fail,49,31,0,14,35
70,Fail,54,19,0,14,40
70,Fail,47,22,7,15,32
70,Fail,47,26,9,10,37
70,Fail,46,35,0,8,38
70,Fail,51,29,0,7,44
70,Fail,55,24,0,7,48
70,Fail,61,16,6,9,52
70,Fail,43,35,1,13,30
70,Fail,48,24,0,18,30
70,Fail,45,25,4,14,31
70,Fail,48,23,0,17,31
70,Fail,49,30,0,8,41
70,Fail,48,29,0,12,36
70,Fail,55,22,3,12,43
70,Fail,52,25,3,11,41
70,Fail,56,22,0,12,44
70,Fail,50,21,0,20,30
70,Fail,49,25,0,13,36
70,Fail,47,23,1,18,29
70,Fail,47,19,11,14,33
70,Fail,51,30,0,13,38
70,Fail,49,33,0,14,35
70,Fail,51,21,1,14,37
70,Fail,51,22,7,12,39
70,Fail,42,32,0,15,27
70,Fail,54,22,0,11,43
70,Fail,42,39,0,12,30
70,Fail,51,24,0,12,39
70,Fail,46,25,3,15,31
70,Fail,41,33,0,18,23
70,Fail,55,27,0,5,50
70,Fail,48,24,0,16,32
70,Fail,47,24,0,17,30
70,Fail,56,21,0,10,46
70,Fail,51,29,4,7,44
70,Fail,58,30,0,5,53
70,Fail,45,29,0,15,30
70,Fail,48,32,0,12,36
70,Fail,48,33,0,9,39
70,Fail,50,22,3,15,35
70,Fail,58,23,0,8,50
70,Fail,53,18,2,12,41
70,Fail,51,21,3,14,37
70,Fail,46,34,0,12,34
70,Fail,48,31,0,11,37
70,Fail,44,29,0,11,33
70,Fail,47,25,3,16,31
70,Fail,46,19,4,20,26
70,Fail,44,34,0,12,32
70,Fail,48,26,3,12,36
70,Fail,41,27,1,16,25
70,Fail,49,29,0,11,38
70,Fail,46,24,0,18,28
70,Fail,43,29,0,19,24
70,Fail,46,24,5,17,29
70,Fail,40,38,0,13,27
70,Fail,50,26,1,11,39
70,Fail,47,26,0,13,34
70,Fail,46,36,0,10,36
70,Fail,49,26,0,13,36
70,Fail,57,19,0,10,47
70,Fail,42,34,0,12,30
70,Fail,47,29,3,13,34
70,Fail,53,28,0,8,45
70,Fail,41,34,9,8,33
70,Fail,58,18,0,13,45
70,Fail,48,26,0,17,31
70,Fail,50,25,0,13,37
70,Fail,44,39,0,10,34
70,Fail,43,35,0,14,29
70,Fail,49,26,0,13,36
70,Fail,38,28,19,10,28
70,Fail,40,37,0,10,30
70,Fail,50,19,4,15,35
70,Fail,37,35,0,18,19
70,Fail,44,27,0,17,27
70,Fail,47,23,5,18,29
70,Fail,52,25,4,5,47
70,Fail,50,23,1,16,34
70,Fail,48,33,0,12,36
70,Fail,44,35,0,12,32
70,Fail,45,24,7,14,31
70,Fail,44,24,7,15,29
70,Fail,48,26,2,13,35
70,Fail,53,27,0,10,43
70,Fail,52,25,0,12,40
70,Fail,58,28,0,6,52
70,Fail,43,30,6,10,33
70,Fail,51,35,0,8,43
70,Fail,46,33,0,13,33
70,Fail,50,25,1,11,39
70,Fail,41,35,0,14,27
70,Fail,40,32,0,16,24
70,Fail,45,27,8,8,37
70,Fail,52,26,5,6,46
70,Fail,46,21,0,22,24
70,Fail,51,22,5,10,41
70,Fail,45,36,0,11,34
70,Fail,52,22,0,12,40
70,Fail,55,21,0,16,39
70,Fail,55,19,0,11,44
70,Fail,46,30,4,10,36
70,Fail,52,33,0,8,44
70,Fail,45,28,6,14,31
70,Fail,49,32,0,10,39
70,Fail,48,31,0,12,36
70,Fail,46,25,5,12,34
70,Fail,50,29,0,12,38
70,Fail,49,20,7,17,32
70,Fail,52,26,1,9,43
70,Fail,49,24,6,11,38
70,Fail,45,29,8,9,36
70,Fail,51,29,0,8,43
70,Fail,47,28,0,14,33
70,Fail,46,30,0,10,36
70,Fail,47,29,0,10,37
70,Fail,44,33,2,10,34
70,Fail,53,24,1,10,43
70,Fail,43,35,0,11,32
70,Fail,51,25,0,16,35
70,Fail,45,34,9,6,39
70,Fail,46,32,0,8,38
70,Fail,51,34,0,6,45
70,Fail,49,28,1,11,38
70,Fail,39,29,1,17,22
70,Fail,50,19,1,16,34
70,Fail,44,31,0,13,31
70,Fail,49,29,0,12,37
70,Fail,45,23,7,17,28
70,Fail,46,22,2,14,32
70,Fail,46,23,0,18,28
70,Fail,38,44,0,11,27
70,Fail,43,34,0,10,33
70,Fail,51,20,0,16,35
70,Fail,41,34,0,16,25
70,Fail,53,22,6,9,44
70,Fail,53,19,3,14,39
70,Fail,53,24,0,14,39
70,Fail,46,27,10,9,37
70,Fail,52,15,3,14,38
70,Fail,49,34,0,11,38
70,Fail,51,22,2,17,34
70,Fail,48,27,5,11,37
70,Fail,46,29,6,9,37
70,Fail,45,36,0,10,35
70,Fail,47,26,10,6,41
70,Fail,48,32,3,9,39
70,Fail,49,25,8,12,37
70,Fail,48,26,0,14,34
70,Fail,43,35,0,13,30
70,Fail,51,23,2,11,40
70,Fail,52,22,1,12,40
70,Fail,50,27,0,11,39
70,Fail,45,35,0,9,36
70,Fail,43,29,4,15,28
70,Fail,45,35,0,10,35
70,Fail,52,23,0,12,40
70,Fail,46,26,3,10,36
70,Fail,53,24,4,13,40
70,Fail,42,32,0,14,28
70,Fail,54,19,3,12,42
70,Fail,48,29,0,14,34
70,Fail,47,25,0,17,30
70,Fail,52,25,2,10,42
70,Fail,41,37,0,14,27
70,Fail,46,28,0,14,32
70,Fail,51,28,0,12,39
70,Fail,58,25,0,4,54
70,Fail,35,29,11,19,16
70,Fail,45,36,0,11,34
70,Fail,42,25,9,16,26
70,Fail,49,31,0,11,38
70,Fail,53,21,8,10,43
70,Fail,46,22,6,16,30
70,Fail,50,26,1,7,43
70,Fail,45,27,7,13,32
70,Fail,45,26,1,15,30
70,Fail,47,25,4,13,34
70,Fail,53,25,0,9,44
70,Fail,49,33,0,11,38
70,Fail,36,35,5,18,18
70,Fail,41,31,4,12,29
70,Fail,51,23,0,11,40
70,Fail,46,26,0,17,29
70,Fail,56,24,1,10,46
70,Fail,42,30,4,12,30
70,Fail,43,38,0,12,31
70,Fail,51,26,0,9,42
70,Fail,45,26,0,17,28
70,Fail,43,31,7,11,32
70,Fail,47,34,0,11,36
70,Fail,55,23,1,9,46
70,Fail,45,32,0,12,33
70,Fail,45,37,0,12,33
70,Fail,45,26,5,13,32
70,Fail,47,31,0,12,35
70,Fail,52,29,0,12,40
70,Fail,54,26,0,13,41
70,Fail,50,31,0,12,38
70,Fail,50,23,7,11,39
70,Fail,52,20,0,18,34
70,Fail,46,31,0,12,34
70,Fail,50,28,0,12,38
70,Fail,52,26,2,10,42
