Threshold,Mob_Result,Act_Counter,Withdraw_Counter,Power_Exchange_Counter,Act_Against_Counter,Participation_Rate
50,Success,55,21,0,8,55
50,Fail,46,28,6,10,46
50,Success,51,24,0,17,51
50,Success,54,27,0,7,54
50,Fail,46,24,5,14,46
50,Fail,43,33,6,13,43
50,Success,56,20,0,13,56
50,Fail,41,30,3,18,41
50,Fail,48,28,0,12,48
50,Fail,45,31,0,12,45
50,Success,57,20,0,13,57
50,Fail,35,29,6,23,35
50,Success,53,22,6,12,53
50,Fail,46,31,0,13,46
50,Fail,44,34,1,10,44
50,Success,60,21,1,11,60
50,Success,50,32,0,10,50
50,Success,52,27,2,10,52
50,Success,56,23,0,10,56
50,Fail,47,27,1,10,47
50,Fail,48,20,4,18,48
50,Success,50,32,0,5,50
50,Fail,47,31,0,11,47
50,Fail,46,25,0,17,46
50,Fail,46,16,5,25,46
50,Fail,41,25,2,16,41
50,Success,50,22,5,14,50
50,Fail,38,28,6,18,38
50,Fail,43,33,0,15,43
50,Success,51,29,0,12,51
50,Success,55,20,0,11,55
50,Success,50,26,5,8,50
50,Fail,41,30,8,13,41
50,Success,50,20,0,18,50
50,Fail,43,32,0,15,43
50,Fail,49,25,0,13,49
50,Fail,48,25,7,11,48
50,Success,51,22,3,15,51
50,Success,50,28,0,12,50
50,Fail,49,24,1,12,49
50,Fail,46,27,0,20,46
50,Fail,44,31,0,13,44
50,Success,53,18,7,12,53
50,Success,52,24,10,7,52
50,Success,51,26,0,10,51
50,Success,50,21,2,16,50
50,Success,51,26,1,14,51
50,Fail,47,31,0,16,47
50,Fail,40,40,0,15,40
50,Fail,37,26,12,15,37
50,Fail,46,24,5,13,46
50,Success,50,23,4,11,50
50,Success,50,25,1,15,50
50,Fail,45,28,4,12,45
50,Success,56,24,0,11,56
50,Fail,48,31,5,10,48
50,Fail,45,24,1,17,45
50,Fail,46,27,0,11,46
50,Success,50,26,2,7,50
50,Fail,42,27,8,14,42
50,Fail,42,33,4,12,42
50,Fail,45,28,0,14,45
50,Success,54,24,5,8,54
50,Success,56,28,0,7,56
50,Success,50,33,0,9,50
50,Fail,45,33,0,13,45
50,Success,51,25,3,13,51
50,Success,51,16,6,14,51
50,Fail,45,26,12,11,45
50,Fail,44,31,3,14,44
50,Fail,46,28,4,14,46
50,Fail,48,32,0,10,48
50,Fail,49,30,0,12,49
50,Fail,47,30,0,11,47
50,Fail,41,37,1,13,41
50,Fail,45,34,0,11,45
50,Fail,48,27,0,16,48
50,Fail,46,23,0,16,46
50,Fail,42,29,2,15,42
50,Fail,43,33,0,14,43
50,Success,53,27,0,8,53
50,Fail,47,18,5,17,47
50,Fail,46,30,0,14,46
50,Fail,44,32,4,10,44
50,Fail,48,30,4,9,48
50,Success,51,24,2,12,51
50,Fail,43,34,0,14,43
50,Success,54,24,3,9,54
50,Fail,49,29,0,14,49
50,Fail,49,23,0,16,49
50,Fail,47,23,1,18,47
50,Success,52,29,0,10,52
50,Success,53,26,0,10,53
50,Fail,49,30,0,12,49
50,Fail,47,32,0,7,47
50,Fail,36,29,11,16,36
50,Fail,46,28,0,13,46
50,Success,54,24,0,14,54
50,Fail,47,33,0,13,47
50,Success,50,30,5,7,50
50,Success,52,23,5,12,52
50,Fail,46,20,9,19,46
50,Fail,44,28,11,9,44
50,Success,51,21,1,11,51
50,Fail,47,25,1,12,47
50,Fail,42,33,7,11,42
50,Success,51,19,10,13,51
50,Fail,46,26,5,14,46
50,Fail,45,30,0,15,45
50,Success,50,22,4,13,50
50,Fail,46,25,10,13,46
50,Success,54,21,0,14,54
50,Fail,45,26,0,16,45
50,Success,55,22,0,11,55
50,Fail,45,36,0,14,45
50,Success,53,23,0,12,53
50,Success,55,11,1,17,55
50,Fail,46,21,6,18,46
50,Fail,48,27,0,13,48
50,Fail,43,33,0,17,43
50,Success,59,26,0,3,59
50,Success,58,21,0,10,58
50,Success,56,21,1,11,56
50,Fail,49,25,0,12,49
50,Fail,46,24,1,13,46
50,Fail,46,24,2,18,46
50,Success,53,24,5,7,53
50,Fail,46,20,9,17,46
50,Fail,44,32,0,12,44
50,Fail,43,33,4,10,43
50,Success,50,24,1,14,50
50,Fail,48,23,0,16,48
50,Fail,41,36,5,12,41
50,Fail,47,26,6,10,47
50,Fail,45,33,0,13,45
50,Fail,45,23,6,17,45
50,Success,51,23,1,11,51
50,Fail,48,19,1,21,48
50,Success,50,26,0,14,50
50,Fail,43,38,0,11,43
50,Success,53,22,0,11,53
50,Fail,48,24,0,17,48
50,Fail,43,37,0,9,43
50,Success,51,25,0,12,51
50,Success,54,22,4,9,54
50,Fail,49,25,3,8,49
50,Fail,48,33,0,12,48
50,Success,56,18,4,12,56
50,Success,59,16,1,9,59
50,Fail,40,35,0,17,40
50,Success,57,18,2,10,57
50,Success,50,20,6,16,50
50,Success,53,26,0,7,53
50,Fail,42,35,0,16,42
50,Success,54,27,0,11,54
50,Fail,43,31,0,11,43
50,Fail,44,38,0,14,44
50,Success,57,19,0,12,57
50,Fail,39,28,4,18,39
50,Success,52,26,3,9,52
50,Success,51,22,10,10,51
50,Fail,48,32,0,14,48
50,Fail,48,27,0,13,48
50,Fail,42,24,10,14,42
50,Fail,42,34,0,14,42
50,Success,54,29,2,9,54
50,Fail,46,29,0,16,46
50,Fail,48,29,0,11,48
50,Fail,47,17,9,17,47
50,Fail,44,22,6,17,44
50,Success,52,28,0,10,52
50,Fail,48,35,0,9,48
50,Fail,46,26,3,14,46
50,Fail,48,28,0,13,48
50,Fail,46,38,0,6,46
50,Fail,43,22,7,15,43
50,Fail,44,32,0,13,44
50,Fail,47,26,4,12,47
50,Success,51,24,2,8,51
50,Fail,48,25,12,4,48
50,Success,52,20,0,17,52
50,Fail,49,28,0,11,49
50,Fail,45,27,0,16,45
50,Fail,48,31,2,7,48
50,Fail,48,20,7,12,48
50,Success,51,24,0,12,51
50,Fail,45,22,6,16,45
50,Fail,43,38,0,9,43
50,Fail,47,37,0,7,47
50,Success,50,30,0,11,50
50,Success,52,20,0,12,52
50,Fail,37,34,8,12,37
50,Fail,47,30,0,15,47
50,Fail,49,21,3,15,49
50,Fail,47,23,0,14,47
50,Success,52,24,0,14,52
50,Success,54,24,3,12,54
50,Success,50,29,0,11,50
50,Fail,47,27,9,10,47
50,Fail,35,45,0,15,35
50,Success,53,22,4,11,53
50,Fail,46,27,2,14,46
50,Fail,43,33,0,12,43
50,Fail,46,33,2,9,46
50,Fail,48,27,6,14,48
50,Fail,38,29,16,9,38
50,Success,51,29,0,8,51
50,Success,50,25,1,15,50
50,Fail,45,29,0,8,45
50,Fail,46,35,0,14,46
50,Fail,38,37,9,10,38
50,Fail,39,29,8,18,39
50,Fail,46,31,0,12,46
50,Success,55,27,0,9,55
50,Fail,46,26,0,16,46
50,Fail,49,31,0,10,49
50,Fail,47,26,0,15,47
50,Success,56,20,0,14,56
50,Fail,44,31,0,13,44
50,Fail,47,30,0,13,47
50,Fail,43,29,6,10,43
50,Success,53,24,0,10,53
50,Fail,47,31,0,12,47
50,Success,52,18,0,16,52
50,Fail,44,23,4,15,44
50,Fail,49,29,0,13,49
50,Success,50,30,0,13,50
50,Success,54,24,4,10,54
50,Fail,47,26,4,14,47
50,Success,51,28,0,11,51
50,Success,56,16,4,14,56
50,Success,51,24,1,12,51
50,Success,55,24,1,8,55
50,Fail,46,25,8,13,46
50,Fail,43,29,0,14,43
50,Fail,49,26,5,10,49
50,Fail,47,27,5,11,47
50,Success,55,17,2,13,55
50,Success,53,23,8,10,53
50,Fail,46,26,12,10,46
50,Success,54,23,0,12,54
50,Fail,43,30,0,14,43
50,Success,52,27,0,12,52
50,Fail,49,23,0,19,49
50,Fail,46,24,7,13,46
50,Success,50,30,0,12,50
50,Success,50,30,0,10,50
50,Success,53,20,2,9,53
50,Success,53,21,1,14,53
50,Fail,46,25,2,18,46
50,Fail,43,35,0,16,43
50,Fail,43,31,0,17,43
50,Fail,44,32,0,16,44
50,Success,51,26,2,10,51
50,Success,54,19,6,12,54
50,Success,55,17,2,11,55
50,Fail,43,38,0,11,43
50,Fail,46,32,0,12,46
50,Fail,43,26,5,13,43
50,Fail,49,27,0,14,49
50,Fail,46,37,0,10,46
50,Success,54,19,2,9,54
50,Fail,46,35,0,13,46
50,Fail,49,33,0,12,49
50,Fail,48,29,0,10,48
50,Fail,40,32,0,13,40
50,Success,51,24,3,11,51
50,Fail,42,39,0,12,42
50,Success,50,21,0,12,50
50,Success,51,26,0,14,51
50,Fail,48,29,5,10,48
50,Fail,46,34,0,9,46
50,Success,54,26,0,10,54
50,Success,56,21,3,12,56
50,Success,51,29,0,9,51
50,Fail,48,29,0,13,48
50,Fail,41,28,0,17,41
50,Fail,47,25,5,13,47
50,Fail,43,29,5,11,43
50,Success,50,25,0,11,50
50,Success,54,24,0,6,54
50,Fail,47,26,0,17,47
50,Success,52,21,0,15,52
50,Success,54,26,2,7,54
50,Fail,46,26,0,18,46
50,Fail,47,25,10,11,47
50,Fail,47,28,0,12,47
50,Success,53,29,0,7,53
50,Success,59,14,4,13,59
50,Fail,47,25,0,12,47
50,Fail,43,30,1,19,43
50,Success,50,24,1,11,50
50,Fail,44,29,0,19,44
50,Fail,43,23,7,15,43
50,Fail,48,25,8,12,48
50,Fail,40,34,0,13,40
50,Success,50,23,2,11,50
50,Fail,49,26,5,14,49
50,Fail,49,25,1,13,49
50,Fail,49,26,0,13,49
50,Fail,49,26,0,15,49
50,Fail,46,26,5,14,46
50,Success,55,16,3,12,55
50,Fail,43,31,0,15,43
50,Success,50,23,2,13,50
50,Success,55,28,5,4,55
50,Fail,47,21,7,12,47
50,Fail,41,22,11,13,41
50,Fail,47,21,7,17,47
50,Fail,47,32,0,13,47
50,Success,58,14,1,16,58
50,Fail,46,22,3,18,46
50,Success,52,26,0,13,52
50,Success,50,28,0,12,50
50,Success,50,23,0,14,50
50,Success,51,27,0,15,51
50,Success,55,25,1,8,55
50,Fail,48,25,4,13,48
50,Success,55,18,4,15,55
50,Fail,49,27,0,9,49
50,Fail,46,25,3,15,46
50,Success,50,25,0,15,50
50,Success,50,26,6,10,50
50,Fail,48,22,0,20,48
50,Fail,43,37,0,11,43
50,Fail,44,27,1,16,44
50,Fail,46,25,2,17,46
50,Success,50,26,0,11,50
50,Success,51,25,4,11,51
50,Fail,45,24,1,18,45
50,Fail,49,27,0,13,49
50,Success,50,26,0,13,50
50,Success,54,23,2,10,54
50,Success,54,28,0,9,54
50,Fail,45,27,0,16,45
50,Success,52,25,7,7,52
50,Fail,47,27,1,14,47
50,Fail,46,32,0,14,46
50,Fail,42,31,0,13,42
50,Success,54,13,5,14,54
50,Success,53,20,3,12,53
50,Success,50,26,1,12,50
50,Fail,47,29,1,13,47
50,Fail,43,32,0,12,43
50,Fail,44,26,0,16,44
50,Fail,48,34,0,13,48
50,Success,54,24,0,7,54
50,Fail,42,38,0,12,42
50,Success,50,24,0,12,50
50,Fail,44,40,0,8,44
50,Fail,49,25,5,13,49
50,Success,51,29,1,6,51
50,Fail,46,20,3,17,46
50,Success,57,19,7,8,57
50,Fail,48,26,0,17,48
50,Success,54,29,0,11,54
50,Fail,43,34,0,14,43
50,Success,51,27,0,11,51
50,Fail,48,30,0,13,48
50,Success,52,21,5,10,52
50,Fail,47,27,3,11,47
50,Fail,49,29,0,14,49
50,Fail,47,32,0,8,47
50,Success,53,19,2,13,53
50,Fail,49,23,3,13,49
50,Fail,46,35,0,11,46
50,Fail,43,34,4,9,43
50,Fail,41,28,0,21,41
50,Fail,44,27,0,16,44
50,Fail,46,33,0,8,46
50,Fail,48,29,3,9,48
50,Success,50,21,0,14,50
50,Success,55,22,0,12,55
50,Fail,44,25,0,20,44
50,Fail,42,28,10,11,42
50,Fail,49,29,1,11,49
50,Fail,48,24,1,16,48
50,Fail,46,29,1,12,46
50,Fail,48,31,0,7,48
50,Fail,43,31,0,19,43
50,Fail,48,29,0,12,48
50,Success,52,23,0,12,52
50,Fail,47,36,0,10,47
50,Fail,42,27,9,13,42
50,Fail,47,28,4,7,47
50,Fail,49,25,0,14,49
50,Fail,49,33,0,11,49
50,Fail,46,25,1,17,46
50,Fail,48,28,2,9,48
50,Fail,43,28,6,9,43
50,Success,55,24,0,12,55
50,Success,54,24,0,11,54
50,Fail,49,23,0,17,49
50,Fail,49,34,5,4,49
50,Success,52,26,3,9,52
50,Fail,49,35,0,4,49
50,Fail,43,24,2,18,43
50,Fail,47,29,0,14,47
50,Success,57,17,3,10,57
50,Fail,45,28,2,12,45
50,Fail,41,26,7,17,41
50,Fail,44,26,3,18,44
50,Success,55,27,0,9,55
50,Fail,47,26,0,13,47
50,Success,54,23,2,9,54
50,Fail,48,23,3,17,48
50,Fail,49,29,0,11,49
50,Success,50,30,0,11,50
50,Success,56,23,2,8,56
50,Fail,40,24,9,15,40
50,Success,54,21,5,9,54
50,Fail,48,26,6,13,48
50,Success,50,23,7,11,50
50,Fail,49,23,0,15,49
50,Fail,42,39,0,10,42
50,Fail,43,23,10,15,43
50,Fail,41,45,0,10,41
50,Fail,44,26,0,22,44
50,Success,56,23,0,12,56
50,Success,54,25,3,7,54
50,Success,54,25,0,10,54
50,Success,52,24,2,10,52
50,Fail,41,37,0,13,41
50,Fail,46,26,0,17,46
50,Success,50,28,0,9,50
50,Fail,40,32,0,15,40
50,Success,50,19,5,12,50
50,Fail,48,30,4,10,48
50,Success,53,25,0,12,53
50,Success,51,23,0,15,51
50,Fail,46,25,5,15,46
50,Fail,38,29,8,14,38
50,Success,52,21,0,15,52
50,Success,53,29,0,9,53
50,Fail,48,38,0,7,48
50,Success,53,24,0,11,53
50,Fail,45,25,0,17,45
50,Fail,44,27,4,13,44
50,Fail,47,31,0,9,47
50,Fail,37,40,0,15,37
50,Fail,44,31,0,12,44
50,Fail,46,26,1,11,46
50,Fail,47,33,0,12,47
50,Fail,40,34,0,17,40
50,Fail,40,30,6,11,40
50,Success,51,30,3,8,51
50,Fail,48,24,1,18,48
50,Success,52,27,4,11,52
50,Fail,41,30,3,17,41
50,Fail,49,25,0,13,49
50,Fail,46,34,0,12,46
50,Fail,48,26,1,12,48
50,Fail,43,26,12,12,43
50,Success,52,18,6,12,52
50,Fail,41,25,5,15,41
50,Success,54,18,4,12,54
50,Success,55,17,2,11,55
50,Success,51,21,2,11,51
50,Fail,43,30,1,17,43
50,Fail,47,24,5,12,47
50,Success,55,23,0,9,55
50,Success,52,21,0,14,52
50,Success,52,24,0,16,52
50,Fail,49,24,0,15,49
50,Fail,45,27,0,14,45
50,Fail,38,39,0,11,38
50,Fail,44,27,3,15,44
50,Success,50,29,0,10,50
50,Fail,44,39,0,12,44
50,Success,52,18,5,12,52
50,Fail,49,28,0,11,49
50,Success,60,22,0,5,60
50,Success,53,26,0,10,53
50,Fail,43,27,1,18,43
50,Fail,44,31,0,11,44
50,Fail,42,28,7,16,42
50,Fail,44,26,0,16,44
50,Fail,41,35,0,14,41
50,Fail,42,27,2,16,42
50,Success,52,25,2,10,52
50,Fail,43,34,0,13,43
50,Fail,43,32,0,13,43
50,Success,54,23,4,10,54
50,Fail,48,23,8,10,48
50,Fail,45,29,0,13,45
50,Success,55,21,7,7,55
50,Fail,46,35,0,12,46
50,Success,50,33,0,4,50
50,Success,51,24,1,15,51
50,Success,59,23,0,9,59
50,Fail,41,31,5,11,41
50,Success,51,28,2,8,51
50,Success,51,29,0,12,51
50,Success,50,23,0,13,50
50,Fail,48,22,11,15,48
50,Fail,46,28,4,9,46
50,Fail,45,34,5,6,45
50,Fail,49,28,0,13,49
50,Success,50,22,0,11,50
50,Fail,43,32,0,14,43
50,Success,50,24,5,14,50
50,Fail,45,26,7,14,45
50,Success,53,27,1,8,53
50,Success,54,22,1,13,54
50,Fail,44,33,0,11,44
50,Fail,45,27,4,13,45
50,Success,52,27,7,6,52
50,Success,54,23,0,10,54
50,Fail,44,33,0,13,44
50,Fail,48,25,0,17,48
50,Fail,45,35,0,10,45
50,Success,59,20,0,8,59
50,Fail,48,28,0,12,48
50,Fail,47,22,3,15,47
50,Fail,43,31,1,14,43
50,Success,51,29,0,9,51
50,Success,52,20,1,14,52
50,Success,53,20,5,13,53
50,Fail,48,35,0,9,48
50,Fail,48,35,0,6,48
50,Fail,48,28,2,11,48
50,Fail,42,29,0,20,42
50,Success,50,21,2,15,50
50,Fail,45,30,0,15,45
50,Fail,46,27,0,19,46
50,Fail,45,26,0,19,45
50,Fail,45,30,0,18,45
50,Success,52,24,5,8,52
50,Success,58,25,0,5,58
50,Success,51,23,1,13,51
50,Fail,47,21,5,18,47
50,Success,51,27,5,9,51
50,Success,51,17,3,17,51
50,Fail,48,26,2,12,48
50,Fail,47,34,1,6,47
50,Fail,44,26,3,15,44
50,Fail,48,31,3,9,48
50,Fail,43,32,0,15,43
50,Fail,45,29,1,15,45
50,Fail,35,41,0,10,35
50,Fail,49,24,0,13,49
50,Fail,42,30,7,12,42
50,Fail,44,35,0,12,44
50,Fail,45,30,0,13,45
50,Fail,39,40,0,13,39
50,Fail,48,33,0,12,48
50,Fail,41,32,0,17,41
50,Success,55,23,0,11,55
50,Fail,48,20,6,14,48
50,Fail,42,25,9,17,42
50,Fail,45,28,9,10,45
50,Fail,47,25,14,8,47
50,Fail,47,26,1,15,47
50,Success,55,31,0,6,55
50,Fail,45,22,6,16,45
50,Fail,45,24,3,15,45
50,Fail,48,28,1,12,48
50,Fail,49,28,0,13,49
50,Fail,48,33,0,11,48
50,Success,53,26,0,13,53
50,Success,52,24,5,13,52
50,Fail,47,27,1,13,47
50,Fail,49,26,0,12,49
50,Success,50,21,5,13,50
50,Fail,38,28,5,17,38
50,Fail,47,20,4,17,47
50,Fail,48,22,2,19,48
50,Success,50,27,0,13,50
50,Fail,40,28,2,19,40
50,Fail,41,28,2,18,41
50,Success,53,24,0,11,53
50,Fail,42,25,4,17,42
50,Fail,44,31,1,11,44
50,Fail,42,37,0,11,42
50,Fail,47,36,0,8,47
50,Fail,48,33,0,8,48
50,Fail,47,25,3,13,47
50,Fail,49,27,0,11,49
50,Fail,47,25,0,16,47
50,Fail,46,29,0,16,46
50,Fail,41,32,8,9,41
50,Fail,45,22,10,10,45
50,Success,56,22,3,9,56
50,Fail,49,23,0,18,49
50,Success,54,25,2,6,54
50,Fail,46,34,0,11,46
50,Success,55,23,1,9,55
50,Success,53,24,3,10,53
50,Success,50,30,0,9,50
50,Fail,49,21,4,15,49
50,Success,54,24,2,12,54
50,Fail,48,20,9,14,48
50,Fail,49,28,3,9,49
50,Success,52,22,0,16,52
50,Fail,42,23,5,21,42
50,Fail,49,26,1,14,49
50,Success,53,30,0,8,53
50,Fail,40,43,0,10,40
50,Fail,42,30,8,16,42
50,Fail,49,18,6,14,49
50,Success,52,21,0,16,52
50,Fail,49,24,4,15,49
50,Fail,48,30,7,9,48
50,Fail,35,37,6,13,35
50,Fail,44,26,4,19,44
50,Fail,49,21,4,15,49
50,Fail,49,31,0,8,49
50,Success,51,23,2,9,51
50,Success,55,27,2,8,55
50,Fail,49,26,0,16,49
50,Fail,42,35,0,10,42
50,Success,56,18,5,9,56
50,Fail,48,35,0,11,48
50,Fail,35,36,0,21,35
50,Fail,47,32,0,10,47
50,Success,50,26,0,12,50
50,Fail,44,26,3,15,44
50,Success,56,22,0,8,56
50,Fail,46,21,8,15,46
50,Fail,48,24,4,12,48
50,Success,52,25,0,14,52
50,Fail,39,29,6,17,39
50,Fail,47,27,5,14,47
50,Success,54,28,0,8,54
50,Success,54,24,0,13,54
50,Success,52,22,10,11,52
50,Fail,45,19,0,25,45
50,Fail,48,28,0,12,48
50,Success,50,21,5,13,50
50,Success,54,17,3,16,54
50,Success,55,22,0,11,55
50,Success,54,21,6,10,54
50,Fail,40,34,0,13,40
50,Success,58,23,0,8,58
50,Fail,40,36,0,14,40
50,Fail,43,23,6,18,43
50,Fail,39,39,0,16,39
50,Fail,40,33,0,18,40
50,Fail,48,30,2,11,48
50,Success,50,27,0,12,50
50,Success,50,31,0,11,50
50,Fail,47,31,0,14,47
50,Fail,47,27,3,11,47
50,Fail,45,28,0,12,45
50,Success,50,33,0,8,50
50,Success,55,17,4,13,55
50,Success,54,29,0,8,54
50,Fail,43,32,0,14,43
50,Fail,41,30,1,21,41
50,Fail,47,31,0,11,47
50,Fail,46,25,12,10,46
50,Fail,47,29,0,13,47
50,Fail,45,28,8,10,45
50,Success,50,25,0,14,50
50,Success,52,29,0,9,52
50,Fail,42,32,0,18,42
50,Success,53,23,2,12,53
50,Fail,48,27,0,12,48
50,Fail,45,27,7,13,45
50,Success,50,29,0,8,50
50,Fail,45,25,0,18,45
50,Fail,48,29,2,10,48
50,Success,50,22,0,12,50
50,Fail,45,27,0,17,45
50,Success,50,28,0,15,50
50,Fail,48,29,9,5,48
50,Success,52,30,0,7,52
50,Success,51,23,3,13,51
50,Success,58,17,0,14,58
50,Fail,43,24,0,18,43
50,Fail,45,41,0,8,45
50,Fail,38,35,0,21,38
50,Fail,48,27,0,10,48
50,Success,53,21,3,15,53
50,Success,51,20,4,10,51
50,Success,53,24,0,10,53
50,Success,53,25,5,8,53
50,Fail,48,29,0,9,48
50,Success,54,18,7,8,54
50,Success,50,31,0,7,50
50,Fail,42,37,0,13,42
50,Fail,48,29,6,12,48
50,Fail,42,29,8,10,42
50,Success,51,24,2,12,51
50,Success,50,25,0,14,50
50,Success,52,22,5,11,52
50,Success,54,24,3,7,54
50,Success,53,23,5,9,53
50,Success,52,25,1,9,52
50,Success,56,25,0,9,56
50,Success,53,23,0,14,53
50,Fail,48,30,0,11,48
50,Success,54,23,0,11,54
50,Fail,41,32,1,14,41
50,Fail,48,25,5,13,48
50,Fail,37,37,0,18,37
50,Fail,45,35,0,14,45
50,Success,53,24,0,12,53
50,Fail,35,39,0,19,35
50,Success,52,30,2,8,52
50,Success,56,27,0,9,56
50,Fail,48,30,0,16,48
50,Fail,48,32,0,11,48
50,Success,50,28,2,10,50
50,Success,52,27,0,11,52
50,Fail,45,26,6,15,45
50,Fail,48,24,8,9,48
50,Fail,45,31,0,12,45
50,Fail,49,25,0,15,49
50,Success,52,25,0,13,52
50,Fail,38,34,0,14,38
50,Success,51,32,0,10,51
50,Fail,47,31,2,6,47
50,Success,54,24,0,11,54
50,Success,50,32,0,12,50
50,Fail,46,28,1,12,46
50,Fail,47,30,0,14,47
50,Fail,45,38,0,7,45
50,Success,55,27,0,10,55
50,Fail,42,28,4,18,42
50,Fail,44,33,0,13,44
50,Fail,44,28,0,17,44
50,Success,52,27,0,13,52
50,Fail,45,28,1,19,45
50,Success,52,27,0,11,52
50,Fail,46,25,1,18,46
50,Success,52,24,1,8,52
50,Success,58,22,0,11,58
50,Fail,42,25,4,18,42
50,Success,54,25,2,11,54
50,Fail,49,29,0,8,49
50,Success,52,23,3,8,52
50,Fail,48,25,0,16,48
50,Fail,43,30,0,13,43
50,Fail,48,30,0,12,48
50,Fail,47,28,2,12,47
50,Fail,44,25,4,19,44
50,Fail,43,28,4,13,43
50,Fail,47,40,0,7,47
50,Fail,49,33,0,7,49
50,Success,55,22,1,12,55
50,Success,50,28,0,11,50
50,Fail,46,28,8,11,46
50,Success,53,22,2,14,53
50,Fail,47,23,4,14,47
50,Success,55,18,0,16,55
50,Fail,45,29,5,10,45
50,Fail,47,37,0,10,47
50,Success,51,26,7,10,51
50,Fail,43,30,1,13,43
50,Fail,45,32,0,16,45
50,Fail,43,34,6,10,43
50,Success,52,18,0,16,52
50,Success,53,21,2,11,53
50,Fail,49,25,0,13,49
50,Fail,49,32,0,6,49
50,Fail,44,23,7,17,44
50,Fail,47,26,9,12,47
50,Success,53,24,3,10,53
50,Fail,41,31,0,17,41
50,Fail,49,23,0,15,49
50,Fail,46,31,1,12,46
50,Fail,49,23,1,16,49
50,Success,53,20,2,11,53
50,Fail,47,30,0,16,47
50,Success,55,18,0,13,55
50,Fail,47,34,0,9,47
50,Fail,47,32,4,8,47
50,Fail,38,43,0,10,38
50,Fail,46,26,6,13,46
50,Fail,42,27,1,17,42
50,Fail,49,26,0,10,49
50,Fail,41,25,3,20,41
50,Fail,42,32,1,16,42
50,Success,52,27,0,13,52
50,Fail,44,34,2,11,44
50,Fail,45,26,0,19,45
50,Fail,46,29,8,10,46
50,Success,50,29,0,10,50
50,Fail,47,28,0,14,47
50,Success,50,22,0,13,50
50,Fail,41,30,9,11,41
50,Fail,47,19,3,15,47
50,Fail,44,33,0,12,44
50,Fail,38,36,0,15,38
50,Fail,47,28,0,16,47
50,Fail,49,26,0,12,49
50,Success,56,28,0,9,56
50,Success,51,27,0,11,51
50,Fail,45,30,0,13,45
50,Success,51,26,0,11,51
50,Fail,49,23,5,11,49
50,Success,51,28,0,9,51
50,Fail,49,23,0,11,49
50,Fail,47,26,6,14,47
50,Fail,47,28,0,12,47
50,Success,53,24,3,8,53
50,Success,50,32,0,11,50
50,Success,53,18,6,11,53
50,Fail,43,35,0,11,43
50,Fail,42,33,0,14,42
50,Fail,44,29,0,16,44
50,Fail,48,32,0,7,48
50,Fail,38,24,7,19,38
50,Fail,48,29,0,17,48
50,Fail,47,29,0,15,47
50,Success,53,26,0,10,53
50,Fail,49,29,0,13,49
50,Fail,46,27,3,17,46
50,Fail,44,31,0,13,44
50,Fail,46,34,0,9,46
50,Fail,43,27,4,15,43
50,Success,50,25,10,5,50
50,Success,58,25,0,9,58
50,Success,53,17,4,13,53
50,Success,54,30,0,7,54
50,Fail,49,25,3,12,49
50,Fail,41,37,4,11,41
50,Fail,48,25,4,12,48
50,Fail,49,31,5,6,49
50,Success,54,20,0,13,54
50,Success,50,29,0,7,50
50,Success,51,35,0,6,51
50,Success,53,24,2,12,53
50,Fail,43,34,9,6,43
50,Success,52,22,1,10,52
50,Success,56,15,7,12,56
50,Fail,43,23,8,18,43
50,Success,50,28,0,8,50
50,Success,50,21,0,17,50
50,Fail,48,25,1,16,48
50,Success,56,25,1,6,56
50,Fail,47,26,6,13,47
50,Fail,49,26,9,11,49
50,Success,53,27,0,10,53
50,Success,50,25,0,16,50
50,Success,50,22,2,15,50
50,Fail,42,30,9,12,42
50,Fail,48,27,0,11,48
50,Fail,44,32,4,13,44
50,Success,53,21,4,10,53
50,Fail,42,33,0,16,42
50,Success,51,30,0,13,51
50,Success,50,23,0,15,50
50,Success,51,21,0,18,51
50,Fail,44,28,0,19,44
50,Success,54,24,0,13,54
50,Success,51,24,3,9,51
50,Fail,46,24,0,19,46
50,Fail,44,26,12,9,44
50,Fail,48,27,3,13,48
50,Fail,43,38,0,14,43
50,Success,51,29,1,8,51
50,Fail,47,27,5,9,47
50,Success,50,26,0,13,50
50,Fail,49,21,4,13,49
50,Fail,48,26,0,15,48
50,Success,51,29,0,9,51
50,Success,54,21,0,13,54
50,Fail,46,26,6,11,46
50,Fail,39,36,0,15,39
50,Fail,41,29,0,16,41
50,Success,50,28,0,12,50
50,Fail,45,21,7,15,45
50,Success,50,31,0,11,50
50,Fail,45,25,13,7,45
50,Fail,41,33,0,12,41
50,Fail,45,29,5,12,45
50,Fail,40,31,11,15,40
50,Success,58,19,1,10,58
50,Success,52,30,0,7,52
50,Fail,49,25,0,13,49
50,Fail,48,25,6,14,48
50,Fail,49,23,0,18,49
50,Fail,46,29,6,11,46
50,Success,50,25,2,13,50
50,Fail,42,28,0,17,42
50,Success,52,24,0,14,52
50,Fail,47,34,0,12,47
50,Fail,48,32,1,9,48
50,Fail,40,27,0,19,40
50,Success,50,30,3,8,50
50,Fail,48,25,3,13,48
50,Fail,48,25,0,14,48
50,Success,50,31,0,8,50
50,Fail,47,33,0,13,47
50,Success,52,24,0,14,52
50,Success,57,21,1,9,57
50,Fail,44,26,0,19,44
50,Success,54,29,0,9,54
50,Fail,46,25,8,11,46
50,Success,54,21,1,11,54
