Threshold,Mob_Result,Num_Powerful_Actors,Act_Counter,Withdraw_Counter,Power_Exchange_Counter,Act_Against_Counter,Participation_Rate
12.5,Success,1,12,7,0,0,54.166666666666664
12.5,Success,1,16,5,1,1,66.66666666666666
12.5,Success,1,12,8,0,2,45.83333333333333
12.5,Success,1,9,8,0,3,29.166666666666668
12.5,Success,1,12,6,0,2,45.83333333333333
12.5,Fail,1,6,9,3,5,8.333333333333332
12.5,Success,1,11,10,0,1,45.83333333333333
12.5,Fail,1,7,7,3,6,8.333333333333332
12.5,Success,1,9,11,0,2,33.33333333333333
12.5,Success,1,11,9,0,3,37.5
12.5,Success,1,11,5,4,3,37.5
12.5,Success,1,13,6,0,4,41.66666666666667
12.5,Success,1,10,5,0,4,29.166666666666668
12.5,Success,1,13,8,1,1,54.166666666666664
12.5,Success,1,9,8,0,4,25.0
12.5,Success,1,8,8,3,4,20.833333333333336
12.5,Success,1,14,7,0,2,54.166666666666664
12.5,Success,1,12,8,0,1,50.0
50.0,Success,1,6,1,1,1,60.0
50.0,Fail,1,3,2,0,1,30.0
50.0,Fail,1,3,4,0,1,30.0
50.0,Success,1,4,2,0,0,50.0
50.0,Success,1,5,2,0,0,60.0
50.0,Fail,1,3,4,2,0,40.0
50.0,Success,1,5,2,0,0,60.0
50.0,Success,1,4,3,0,0,50.0
50.0,Success,1,6,2,0,1,60.0
50.0,Success,1,5,0,3,1,50.0
50.0,Fail,1,3,3,0,1,30.0
50.0,Fail,1,4,2,0,2,30.0
50.0,Success,1,4,4,1,0,50.0
50.0,Fail,1,0,2,5,2,-10.0
50.0,Fail,1,3,4,0,1,30.0
50.0,Fail,1,4,3,1,1,40.0
50.0,Fail,1,4,2,0,3,20.0
50.0,Fail,1,2,5,0,0,30.0
50.0,Success,1,5,3,0,1,50.0
50.0,Fail,1,0,5,0,3,-20.0
50.0,Fail,1,3,5,0,1,30.0
50.0,Fail,1,2,6,1,0,30.0
50.0,Fail,1,3,3,0,1,30.0
50.0,Success,1,6,3,0,0,70.0
50.0,Fail,1,1,4,0,2,0.0
50.0,Fail,1,4,4,0,1,40.0
50.0,Fail,1,3,2,0,1,30.0
50.0,Fail,1,5,1,1,2,40.0
50.0,Fail,1,5,1,0,3,30.0
50.0,Fail,1,3,2,1,3,10.0
50.0,Fail,1,5,2,0,2,40.0
50.0,Fail,1,4,3,1,1,40.0
50.0,Fail,1,4,3,0,1,40.0
50.0,Fail,1,4,2,0,1,40.0
50.0,Fail,1,4,2,0,1,40.0
50.0,Success,1,4,4,0,0,50.0
50.0,Fail,1,3,4,2,0,40.0
50.0,Fail,1,5,1,0,3,30.0
50.0,Fail,1,4,3,0,2,30.0
50.0,Success,1,6,2,0,1,60.0
50.0,Fail,1,2,6,0,0,30.0
50.0,Success,1,5,4,0,0,60.0
50.0,Fail,1,3,6,0,0,40.0
50.0,Fail,1,2,5,0,2,10.0
50.0,Fail,1,4,4,0,1,40.0
50.0,Fail,1,1,5,0,1,10.0
50.0,Success,1,5,2,0,1,50.0
50.0,Fail,1,4,2,1,2,30.0
50.0,Success,1,5,2,0,1,50.0
50.0,Success,1,6,0,2,1,60.0
50.0,Fail,1,3,2,3,1,30.0
50.0,Fail,1,4,3,1,1,40.0
50.0,Fail,1,2,2,1,4,-10.0
50.0,Fail,1,3,2,0,3,10.0
50.0,Fail,1,3,2,1,3,10.0
50.0,Fail,1,2,7,0,0,30.0
50.0,Fail,1,3,3,0,2,20.0
50.0,Fail,1,5,1,1,2,40.0
50.0,Fail,1,5,1,0,3,30.0
50.0,Fail,1,5,2,0,2,40.0
50.0,Fail,1,2,6,1,0,30.0
50.0,Success,1,6,1,0,2,50.0
50.0,Success,1,4,3,2,0,50.0
50.0,Fail,1,4,2,1,2,30.0
50.0,Fail,1,1,5,0,2,0.0
50.0,Fail,1,4,2,2,1,40.0
50.0,Fail,1,1,4,2,2,0.0
50.0,Success,1,5,1,0,1,50.0
50.0,Fail,1,3,2,1,3,10.0
50.0,Success,1,6,2,0,1,60.0
50.0,Fail,1,1,3,3,2,0.0
50.0,Fail,1,3,3,0,3,10.0
50.0,Success,1,5,1,0,1,50.0
50.0,Success,1,4,5,0,0,50.0
50.0,Success,1,6,0,0,2,50.0
50.0,Fail,1,4,1,0,1,40.0
50.0,Success,1,6,1,0,1,60.0
50.0,Success,1,5,3,0,1,50.0
50.0,Success,1,6,2,0,0,70.0
50.0,Success,1,4,5,0,0,50.0
50.0,Fail,1,3,5,0,0,40.0
50.0,Success,1,5,3,0,1,50.0
50.0,Fail,1,1,5,0,2,0.0
50.0,Fail,1,4,3,0,2,30.0
50.0,Fail,1,3,5,0,1,30.0
50.0,Fail,1,3,6,0,0,40.0
50.0,Success,1,4,3,2,0,50.0
50.0,Fail,1,4,3,1,1,40.0
50.0,Fail,1,4,3,1,1,40.0
50.0,Fail,1,1,0,0,3,-10.0
50.0,Fail,1,4,3,0,2,30.0
50.0,Fail,1,5,1,0,2,40.0
50.0,Fail,1,0,5,0,3,-20.0
50.0,Success,1,4,4,1,0,50.0
50.0,Success,1,5,2,1,1,50.0
50.0,Success,1,5,3,1,0,60.0
50.0,Success,1,4,5,0,0,50.0
50.0,Fail,1,4,2,0,1,40.0
50.0,Success,1,4,4,1,0,50.0
50.0,Fail,1,4,3,1,1,40.0
6.67,Success,1,27,19,0,6,36.666666666666664
6.67,Success,1,30,19,4,6,41.66666666666667
6.67,Success,1,26,23,3,7,33.33333333333333
6.67,Success,1,29,16,6,8,36.666666666666664
6.67,Success,1,29,20,1,9,35.0
6.67,Success,1,28,23,0,8,35.0
6.67,Success,1,32,16,2,9,40.0
6.67,Success,1,21,24,4,10,20.0
6.67,Success,1,28,19,0,11,30.0
6.67,Success,1,29,22,0,7,38.333333333333336
6.67,Success,1,28,21,0,10,31.666666666666664
6.67,Success,1,28,21,3,7,36.666666666666664
6.67,Success,1,25,25,0,6,33.33333333333333
6.67,Success,1,27,24,0,6,36.666666666666664
6.67,Success,1,29,18,3,9,35.0
6.67,Success,1,28,20,0,8,35.0
6.67,Success,1,29,23,0,7,38.333333333333336
6.67,Success,1,28,22,0,9,33.33333333333333
6.67,Success,1,26,22,2,9,30.0
6.67,Success,1,26,24,2,7,33.33333333333333
6.67,Success,1,26,18,0,10,28.333333333333332
6.67,Success,1,26,22,5,6,35.0
6.67,Success,1,27,27,3,2,43.333333333333336
6.67,Success,1,29,18,5,7,38.333333333333336
6.67,Success,1,27,22,0,8,33.33333333333333
6.67,Success,1,29,20,0,6,40.0
6.67,Success,1,24,17,0,11,23.333333333333332
6.67,Success,1,34,15,0,9,43.333333333333336
6.67,Success,1,28,21,5,5,40.0
6.67,Success,1,32,21,0,5,46.666666666666664
6.67,Success,1,30,20,0,9,36.666666666666664
6.67,Success,1,36,18,0,5,53.333333333333336
6.67,Success,1,36,19,0,4,55.00000000000001
6.67,Success,1,29,24,1,5,41.66666666666667
6.67,Success,1,28,24,0,7,36.666666666666664
6.67,Success,1,24,22,0,12,21.666666666666668
6.67,Success,1,30,19,1,9,36.666666666666664
6.67,Success,1,27,25,2,5,38.333333333333336
6.67,Success,1,23,21,4,11,21.666666666666668
6.67,Success,1,33,20,0,5,48.333333333333336
6.67,Success,1,26,22,0,5,36.666666666666664
6.67,Success,1,26,22,2,9,30.0
6.67,Success,1,27,22,2,8,33.33333333333333
6.67,Success,1,25,22,6,6,33.33333333333333
6.67,Success,1,25,24,7,3,38.333333333333336
6.67,Success,1,25,25,2,7,31.666666666666664
6.67,Success,1,26,20,4,9,30.0
6.67,Success,1,25,22,0,5,35.0
6.67,Success,1,31,14,0,8,40.0
6.67,Success,1,24,26,3,6,31.666666666666664
6.67,Success,1,29,19,0,11,31.666666666666664
6.67,Success,1,27,24,4,4,40.0
6.67,Success,1,26,18,0,10,28.333333333333332
6.67,Success,1,27,23,0,7,35.0
6.67,Success,1,23,21,0,11,21.666666666666668
6.67,Success,1,21,22,0,9,21.666666666666668
6.67,Success,1,28,19,0,9,33.33333333333333
6.67,Success,1,23,21,0,7,28.333333333333332
6.67,Success,1,26,15,10,8,31.666666666666664
6.67,Success,1,29,22,4,4,43.333333333333336
6.67,Success,1,28,19,0,11,30.0
6.67,Success,1,28,16,11,4,41.66666666666667
6.67,Success,1,26,21,5,7,33.33333333333333
6.67,Success,1,27,21,0,9,31.666666666666664
6.67,Success,1,28,20,4,7,36.666666666666664
6.67,Success,1,29,22,0,5,41.66666666666667
6.67,Success,1,29,18,4,8,36.666666666666664
6.67,Success,1,28,20,5,6,38.333333333333336
6.67,Success,1,20,25,0,10,18.333333333333332
6.67,Success,1,27,25,2,5,38.333333333333336
6.67,Success,1,26,20,0,12,25.0
6.67,Success,1,25,22,0,12,23.333333333333332
6.67,Success,1,25,22,4,8,30.0
6.67,Success,1,26,22,0,5,36.666666666666664
6.67,Success,1,25,23,2,9,28.333333333333332
6.67,Success,1,32,16,5,6,45.0
6.67,Success,1,22,20,0,9,23.333333333333332
6.67,Success,1,22,22,3,12,18.333333333333332
6.67,Success,1,21,24,0,7,25.0
6.67,Success,1,20,23,0,10,18.333333333333332
6.67,Success,1,29,18,2,10,33.33333333333333
6.67,Success,1,30,20,0,9,36.666666666666664
6.67,Success,1,28,17,0,13,26.666666666666668
6.67,Success,1,27,23,2,7,35.0
6.67,Success,1,27,27,0,5,38.333333333333336
6.67,Success,1,22,29,0,7,26.666666666666668
6.67,Success,1,30,19,1,9,36.666666666666664
6.67,Success,1,34,16,0,4,51.66666666666667
6.67,Success,1,29,21,0,7,38.333333333333336
6.67,Success,1,32,22,0,4,48.333333333333336
6.67,Success,1,28,14,12,5,40.0
6.67,Success,1,24,23,4,8,28.333333333333332
6.67,Success,1,25,27,0,6,33.33333333333333
6.67,Success,1,28,24,3,4,41.66666666666667
6.67,Success,1,29,23,0,5,41.66666666666667
6.67,Success,1,28,25,2,4,41.66666666666667
6.67,Success,1,28,18,0,6,38.333333333333336
6.67,Success,1,32,19,0,6,45.0
6.67,Success,1,30,24,0,5,43.333333333333336
6.67,Success,1,30,19,1,9,36.666666666666664
31.0,Success,1,41,41,0,11,31.0
31.0,Success,1,55,30,0,14,42.0
31.0,Success,1,50,39,2,8,43.0
31.0,Success,1,52,39,0,5,48.0
31.0,Success,1,42,44,2,11,32.0
31.0,Success,1,49,40,0,8,42.0
31.0,Success,1,45,29,12,13,33.0
31.0,Success,1,49,31,0,16,34.0
31.0,Success,1,56,33,0,10,47.0
31.0,Success,1,42,44,1,12,31.0
31.0,Success,1,48,30,0,13,36.0
31.0,Fail,1,46,35,0,17,30.0
31.0,Success,1,51,31,5,12,40.0
31.0,Success,1,54,37,1,7,48.0
31.0,Success,1,45,36,3,15,31.0
31.0,Success,1,58,31,0,10,49.0
31.0,Success,1,51,36,0,11,41.0
31.0,Success,1,53,35,0,8,46.0
31.0,Fail,1,40,46,1,12,28.999999999999996
31.0,Success,1,51,34,0,11,41.0
31.0,Success,1,40,47,3,9,32.0
31.0,Fail,1,41,37,0,17,25.0
31.0,Fail,1,42,43,0,14,28.999999999999996
31.0,Success,1,48,32,2,17,32.0
31.0,Fail,1,45,32,5,17,28.999999999999996
31.0,Fail,1,43,41,1,14,30.0
31.0,Success,1,48,33,0,15,34.0
31.0,Success,1,48,38,0,13,36.0
31.0,Success,1,46,37,0,10,37.0
31.0,Success,1,59,29,4,7,53.0
31.0,Success,1,48,40,1,10,39.0
31.0,Fail,1,39,40,8,12,28.000000000000004
31.0,Success,1,52,29,0,15,38.0
31.0,Success,1,52,31,2,14,39.0
31.0,Success,1,47,37,0,14,34.0
31.0,Success,1,54,31,0,14,41.0
31.0,Success,1,45,35,7,12,34.0
31.0,Fail,1,41,35,6,17,25.0
31.0,Fail,1,36,37,0,15,22.0
31.0,Success,1,55,30,8,6,50.0
31.0,Success,1,43,42,0,13,31.0
31.0,Success,1,51,36,2,10,42.0
31.0,Success,1,45,38,7,9,37.0
31.0,Success,1,50,35,0,14,37.0
31.0,Success,1,43,39,4,13,31.0
31.0,Fail,1,44,34,0,18,27.0
31.0,Success,1,47,38,0,13,35.0
31.0,Fail,1,40,39,0,11,30.0
31.0,Success,1,49,36,3,11,39.0
31.0,Fail,1,36,42,2,19,18.0
31.0,Success,1,52,30,0,14,39.0
31.0,Fail,1,37,37,13,12,26.0
31.0,Success,1,48,33,0,12,37.0
31.0,Success,1,49,36,0,9,41.0
31.0,Fail,1,41,30,0,13,28.999999999999996
31.0,Success,1,62,24,0,12,51.0
31.0,Fail,1,40,37,6,16,25.0
31.0,Success,1,45,35,6,13,33.0
31.0,Success,1,52,28,0,13,40.0
31.0,Success,1,49,36,1,13,37.0
31.0,Success,1,53,35,0,9,45.0
31.0,Success,1,51,36,3,9,43.0
31.0,Fail,1,42,37,0,16,27.0
31.0,Success,1,51,30,0,15,37.0
31.0,Success,1,48,35,10,6,43.0
31.0,Success,1,53,33,0,12,42.0
31.0,Success,1,54,27,0,13,42.0
31.0,Success,1,51,33,1,14,38.0
31.0,Success,1,45,36,3,15,31.0
31.0,Success,1,55,31,1,12,44.0
31.0,Success,1,43,45,3,8,36.0
31.0,Success,1,46,32,10,11,36.0
31.0,Success,1,47,30,6,16,32.0
31.0,Success,1,49,35,1,14,36.0
31.0,Fail,1,42,32,6,19,24.0
31.0,Success,1,52,31,0,10,43.0
31.0,Success,1,51,28,7,13,39.0
31.0,Success,1,53,38,0,8,46.0
31.0,Success,1,49,31,0,16,34.0
31.0,Success,1,47,35,5,12,36.0
31.0,Fail,1,37,36,0,19,19.0
31.0,Fail,1,41,38,8,12,30.0
31.0,Success,1,51,31,0,12,40.0
31.0,Success,1,48,39,0,11,38.0
31.0,Success,1,48,39,0,9,40.0
31.0,Success,1,53,31,0,13,41.0
31.0,Fail,1,35,45,0,9,27.0
31.0,Success,1,49,31,3,16,34.0
31.0,Success,1,53,32,2,12,42.0
31.0,Fail,1,41,30,6,22,20.0
31.0,Fail,1,39,38,10,12,28.000000000000004
31.0,Success,1,49,31,0,14,36.0
31.0,Success,1,52,32,0,12,41.0
31.0,Success,1,46,32,8,13,34.0
31.0,Fail,1,45,31,5,18,28.000000000000004
31.0,Success,1,46,38,0,13,34.0
31.0,Success,1,50,40,1,8,43.0
31.0,Success,1,50,36,0,8,43.0
31.0,Fail,1,44,36,4,15,30.0
31.0,Success,1,42,38,0,12,31.0
8.75,Success,1,33,31,0,15,23.75
8.75,Success,1,31,26,10,12,25.0
8.75,Success,1,35,29,0,14,27.500000000000004
8.75,Success,1,37,29,0,10,35.0
8.75,Success,1,37,30,0,10,35.0
8.75,Success,1,39,31,0,9,38.75
8.75,Success,1,38,29,0,8,38.75
8.75,Success,1,36,28,0,12,31.25
8.75,Success,1,38,21,0,12,33.75
8.75,Success,1,33,32,4,10,30.0
8.75,Success,1,37,29,0,10,35.0
8.75,Success,1,44,27,0,5,50.0
8.75,Success,1,41,23,8,7,43.75
8.75,Success,1,41,26,3,9,41.25
8.75,Success,1,37,32,0,10,35.0
8.75,Success,1,37,23,0,13,31.25
8.75,Success,1,43,23,0,8,45.0
8.75,Success,1,39,20,0,14,32.5
8.75,Success,1,43,20,6,10,42.5
8.75,Success,1,43,31,2,3,51.24999999999999
8.75,Success,1,39,28,3,9,38.75
8.75,Success,1,33,35,3,8,32.5
8.75,Success,1,45,20,0,10,45.0
8.75,Success,1,34,28,4,13,27.500000000000004
8.75,Success,1,37,27,0,9,36.25
8.75,Success,1,33,26,4,16,22.5
8.75,Success,1,31,33,0,12,25.0
8.75,Success,1,35,32,3,9,33.75
8.75,Success,1,49,21,3,6,55.00000000000001
8.75,Success,1,38,26,0,11,35.0
8.75,Success,1,35,28,0,11,31.25
8.75,Success,1,36,29,3,11,32.5
8.75,Success,1,38,30,0,8,38.75
8.75,Success,1,32,33,2,12,26.25
8.75,Success,1,36,30,0,10,33.75
8.75,Success,1,37,27,6,9,36.25
8.75,Success,1,43,25,0,6,47.5
8.75,Success,1,37,19,14,9,36.25
8.75,Success,1,40,26,3,10,38.75
8.75,Success,1,35,32,6,6,37.5
8.75,Success,1,38,31,0,8,38.75
8.75,Success,1,40,28,0,10,38.75
8.75,Success,1,37,28,3,11,33.75
8.75,Success,1,44,24,0,7,47.5
8.75,Success,1,46,27,0,6,51.24999999999999
8.75,Success,1,41,30,1,7,43.75
8.75,Success,1,38,30,0,8,38.75
8.75,Success,1,38,26,7,8,38.75
8.75,Success,1,36,31,0,9,35.0
8.75,Success,1,39,23,0,15,31.25
8.75,Success,1,38,19,0,11,35.0
8.75,Success,1,42,28,0,9,42.5
8.75,Success,1,43,23,5,8,45.0
8.75,Success,1,38,23,0,6,41.25
8.75,Success,1,38,28,0,10,36.25
8.75,Success,1,35,30,7,7,36.25
8.75,Success,1,43,27,0,6,47.5
8.75,Success,1,40,23,0,8,41.25
8.75,Success,1,39,26,0,11,36.25
8.75,Success,1,41,27,0,11,38.75
8.75,Success,1,38,30,0,9,37.5
8.75,Success,1,36,28,4,11,32.5
8.75,Success,1,40,27,0,9,40.0
8.75,Success,1,35,33,1,10,32.5
8.75,Success,1,38,28,0,10,36.25
8.75,Success,1,33,33,0,10,30.0
8.75,Success,1,37,30,0,11,33.75
8.75,Success,1,42,28,2,7,45.0
8.75,Success,1,33,27,0,11,28.749999999999996
8.75,Success,1,33,25,11,10,30.0
8.75,Success,1,37,30,4,8,37.5
8.75,Success,1,45,27,1,6,50.0
8.75,Success,1,40,23,0,12,36.25
8.75,Success,1,38,27,0,12,33.75
8.75,Success,1,35,28,1,15,26.25
8.75,Success,1,43,26,2,8,45.0
8.75,Success,1,41,31,2,5,46.25
8.75,Success,1,41,25,2,11,38.75
8.75,Success,1,43,23,5,8,45.0
